武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,一発目期待値,攻撃力,防御力,HP,共通バフ,通常バフ,熟知,率ダメ,聖遺物組み合わせ,サブステ,スコア
天空弓(1),砂上4,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),33140.86,33140.86,2856.986,615,14577,0.966,0.4,0,0.96:1.92,,0.19:1.22,1.6
天空弓(1),砂上4,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),33140.86,33140.86,2856.986,615,14577,0.966,0.4,0,0.96:1.92,,0.50:0.60,1.6
狩人の道,ファントム4,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),33133.86,33133.86,2637.074,615,14577,0.936,0.15,0,1.00:2.40,,0.16:1.28,1.6
狩人の道,ファントム4,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),33133.86,33133.86,2637.074,615,14577,0.936,0.15,0,1.00:2.40,,0.16:1.28,1.6
若水,砂上4,攻撃%+元素バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),33119.02,33119.02,3051.348,615,16144.52,1.166,0.4,0,0.87:1.73,,0.62:0.35,1.6
若水,砂上4,攻撃%+元素バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),33119.02,33119.02,3051.348,615,16144.52,1.166,0.4,0,0.87:1.73,,0.62:0.35,1.6
天空弓(1),ファントム4,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),33112.59,33112.59,2856.986,615,14577,0.816,0.15,0,1.00:2.28,,0.01:1.58,1.6
天空弓(1),ファントム4,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),33112.59,33112.59,2856.986,615,14577,0.816,0.15,0,1.00:2.28,,0.32:0.96,1.6
天空弓(1),ファントム4,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),33112.59,33112.59,2856.986,615,14577,0.816,0.15,0,1.00:2.28,,0.01:1.58,1.6
天空弓(1),ファントム4,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),33112.59,33112.59,2856.986,615,14577,0.816,0.15,0,1.00:2.28,,0.32:0.96,1.6
始まりの大魔術(同元素1),黒曜の秘典4,攻撃%+元素バフ+攻撃%,フィッシュル(千岩)+ベネット(西風、旧貴族),33094.13,33094.13,3344.86,615,14577,0.616,0,0,1.00:2.02,,0.37:0.86,1.6
始まりの大魔術(同元素1),黒曜の秘典4,攻撃%+元素バフ+攻撃%,ベネット(西風、旧貴族),33094.13,33094.13,3344.86,615,14577,0.616,0,0,1.00:2.02,,0.37:0.86,1.6
花飾りの羽,ファントム4,攻撃%+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),33071.84,33071.84,3337.065,615,14577,0.35,0.15,0,0.98:1.96,,0.07:1.46,1.6
花飾りの羽,ファントム4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),33071.84,33071.84,3337.065,615,14577,0.35,0.15,0,0.98:1.96,,0.38:0.84,1.6
花飾りの羽,ファントム4,攻撃%+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),33071.84,33071.84,3337.065,615,14577,0.35,0.15,0,0.98:1.96,,0.07:1.46,1.6
花飾りの羽,ファントム4,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),33071.84,33071.84,3337.065,615,14577,0.35,0.15,0,0.98:1.96,,0.38:0.84,1.6
破魔の弓(5),ファントム4,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),33060.93,33060.93,2931.817,615,14577,0.816,0.47,0,0.98:1.96,,0.07:1.46,1.6
破魔の弓(5),ファントム4,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),33060.93,33060.93,2931.817,615,14577,0.816,0.47,0,0.98:1.96,,0.38:0.84,1.6
破魔の弓(5),ファントム4,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),33060.93,33060.93,2931.817,615,14577,0.816,0.47,0,0.98:1.96,,0.07:1.46,1.6
破魔の弓(5),ファントム4,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),33060.93,33060.93,2931.817,615,14577,0.816,0.47,0,0.98:1.96,,0.38:0.84,1.6
若水,しめ縄4,攻撃%+攻撃%+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),33038.35,33038.35,3625.642,615,16144.52,0.55,0.5,0,0.87:1.73,,0.62:0.35,1.6
若水,しめ縄4,攻撃%+攻撃%+攻撃%,フリーナ+ベネット(西風、旧貴族),33038.35,33038.35,3625.642,615,16144.52,0.55,0.5,0,0.87:1.73,,0.62:0.35,1.6
始まりの大魔術(同元素1),しめ縄+ファントム,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),33018.36,33018.36,3071.73,615,14577,0.816,0.15,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),しめ縄+ファントム,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),33018.36,33018.36,3071.73,615,14577,0.816,0.15,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),しめ縄+砂上,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),33018.36,33018.36,3071.73,615,14577,0.966,0,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),しめ縄+砂上,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),33018.36,33018.36,3071.73,615,14577,0.966,0,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),しめ縄+黒曜の秘典,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),33018.36,33018.36,3071.73,615,14577,0.966,0,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),しめ縄+黒曜の秘典,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),33018.36,33018.36,3071.73,615,14577,0.966,0,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+元素バフ+会心率,フィッシュル(千岩)+ベネット(西風、旧貴族),33018.36,33018.36,3071.73,615,14577,0.466,0.5,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+ベネット(西風、旧貴族),33018.36,33018.36,3071.73,615,14577,0.466,0.5,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),しめ縄+ファントム,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),33018.36,33018.36,3071.73,615,14577,0.816,0.15,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),しめ縄+ファントム,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),33018.36,33018.36,3071.73,615,14577,0.816,0.15,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),しめ縄+砂上,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),33018.36,33018.36,3071.73,615,14577,0.966,0,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),しめ縄+砂上,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),33018.36,33018.36,3071.73,615,14577,0.966,0,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),しめ縄+黒曜の秘典,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),33018.36,33018.36,3071.73,615,14577,0.966,0,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),しめ縄+黒曜の秘典,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),33018.36,33018.36,3071.73,615,14577,0.966,0,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+元素バフ+会心率,ベネット(西風、旧貴族),33018.36,33018.36,3071.73,615,14577,0.466,0.5,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+元素バフ+会心ダメージ,ベネット(西風、旧貴族),33018.36,33018.36,3071.73,615,14577,0.466,0.5,0,0.97:1.93,,0.73:0.15,1.6
弾弓(5),ファントム4,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),33000.25,33000.25,2323.866,615,14577,0.816,0.75,0,1.00:2.27,,0.22:1.15,1.6
弾弓(5),ファントム4,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),33000.25,33000.25,2323.866,615,14577,0.816,0.75,0,1.00:2.27,,0.22:1.15,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+攻撃%+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32942.41,32942.41,3961.79,615,14577,0.35,0.5,0,0.81:1.62,,0.57:0.46,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+攻撃%+攻撃%,フリーナ+ベネット(西風、旧貴族),32942.41,32942.41,3961.79,615,14577,0.35,0.5,0,0.81:1.62,,0.57:0.46,1.6
若水,ファントム4,攻撃%+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32930.11,32930.11,3051.348,615,16144.52,0.55,0.15,0,1.00:2.40,,0.29:1.02,1.6
若水,ファントム4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32930.11,32930.11,3051.348,615,16144.52,0.55,0.15,0,1.00:2.40,,0.60:0.40,1.6
若水,ファントム4,攻撃%+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),32930.11,32930.11,3051.348,615,16144.52,0.55,0.15,0,1.00:2.40,,0.29:1.02,1.6
若水,ファントム4,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),32930.11,32930.11,3051.348,615,16144.52,0.55,0.15,0,1.00:2.40,,0.60:0.40,1.6
狩人の道,黒曜の秘典4,攻撃%+攻撃%+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32901.29,32901.29,3465.622,615,14577,0.62,0,0,1.00:2.10,,0.00:1.60,1.6
狩人の道,黒曜の秘典4,攻撃%+攻撃%+攻撃%,フリーナ+ベネット(西風、旧貴族),32901.29,32901.29,3465.622,615,14577,0.62,0,0,1.00:2.10,,0.00:1.60,1.6
烈日の後嗣(1),ファントム4,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32894.77,32894.77,2675.392,615,14577,0.816,0.15,0,1.00:2.15,,0.29:1.03,1.6
烈日の後嗣(1),ファントム4,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),32894.77,32894.77,2675.392,615,14577,0.816,0.15,0,1.00:2.15,,0.29:1.03,1.6
黒岩の戦弓(5)フル,楽団4,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32870.41,32870.41,3332.032,615,14577,0.816,0,80,0.89:1.79,,0.34:0.92,1.6
黒岩の戦弓(5)フル,楽団4,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32870.41,32870.41,3332.032,615,14577,0.816,0,80,0.89:1.79,,0.65:0.30,1.6
黒岩の戦弓(5)フル,楽団4,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),32870.41,32870.41,3332.032,615,14577,0.816,0,80,0.89:1.79,,0.34:0.92,1.6
黒岩の戦弓(5)フル,楽団4,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),32870.41,32870.41,3332.032,615,14577,0.816,0,80,0.89:1.79,,0.65:0.30,1.6
弾弓(5),しめ縄4,攻撃%+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32861.7,32861.7,2776.712,615,14577,0.35,1.1,0,0.96:1.91,,0.09:1.41,1.6
弾弓(5),しめ縄4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32861.7,32861.7,2776.712,615,14577,0.35,1.1,0,0.96:1.91,,0.40:0.79,1.6
弾弓(5),しめ縄4,攻撃%+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),32861.7,32861.7,2776.712,615,14577,0.35,1.1,0,0.96:1.91,,0.09:1.41,1.6
弾弓(5),しめ縄4,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),32861.7,32861.7,2776.712,615,14577,0.35,1.1,0,0.96:1.91,,0.40:0.79,1.6
始まりの大魔術(同元素1),ファントム+砂上,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32854.88,32854.88,2899.83,615,14577,0.966,0.15,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),ファントム+砂上,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32854.88,32854.88,2899.83,615,14577,0.966,0.15,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),ファントム+黒曜の秘典,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32854.88,32854.88,2899.83,615,14577,0.966,0.15,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),ファントム+黒曜の秘典,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32854.88,32854.88,2899.83,615,14577,0.966,0.15,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),黒曜の秘典+砂上,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32854.88,32854.88,2899.83,615,14577,1.116,0,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),黒曜の秘典+砂上,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32854.88,32854.88,2899.83,615,14577,1.116,0,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),沈淪4,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32854.88,32854.88,2899.83,615,14577,0.816,0.3,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),沈淪4,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32854.88,32854.88,2899.83,615,14577,0.816,0.3,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),ファントム+砂上,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),32854.88,32854.88,2899.83,615,14577,0.966,0.15,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),ファントム+砂上,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),32854.88,32854.88,2899.83,615,14577,0.966,0.15,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),ファントム+黒曜の秘典,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),32854.88,32854.88,2899.83,615,14577,0.966,0.15,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),ファントム+黒曜の秘典,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),32854.88,32854.88,2899.83,615,14577,0.966,0.15,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),黒曜の秘典+砂上,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),32854.88,32854.88,2899.83,615,14577,1.116,0,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),黒曜の秘典+砂上,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),32854.88,32854.88,2899.83,615,14577,1.116,0,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),沈淪4,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),32854.88,32854.88,2899.83,615,14577,0.816,0.3,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),沈淪4,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),32854.88,32854.88,2899.83,615,14577,0.816,0.3,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),黒曜の秘典4,攻撃%+元素バフ+防御%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32830.25,32830.25,2899.83,973.545,14577,0.966,0,0,1.00:2.02,,0.37:0.86,1.6
始まりの大魔術(同元素1),黒曜の秘典4,攻撃%+元素バフ+HP%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32830.25,32830.25,2899.83,615,19142.4,0.966,0,0,1.00:2.02,,0.37:0.86,1.6
始まりの大魔術(同元素1),黒曜の秘典4,攻撃%+元素バフ+元素熟知,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32830.25,32830.25,2899.83,615,14577,0.966,0,187,1.00:2.02,,0.37:0.86,1.6
始まりの大魔術(同元素1),黒曜の秘典4,攻撃%+元素バフ+治癒効果,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32830.25,32830.25,2899.83,615,14577,0.966,0,0,1.00:2.02,,0.37:0.86,1.6
始まりの大魔術(同元素1),黒曜の秘典4,元チャ+元素バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32830.25,32830.25,2899.83,615,14577,0.966,0,0,1.00:2.02,,0.37:0.86,1.6
始まりの大魔術(同元素1),黒曜の秘典4,攻撃%+元素バフ+防御%,フリーナ+ベネット(西風、旧貴族),32830.25,32830.25,2899.83,973.545,14577,0.966,0,0,1.00:2.02,,0.37:0.86,1.6
始まりの大魔術(同元素1),黒曜の秘典4,攻撃%+元素バフ+HP%,フリーナ+ベネット(西風、旧貴族),32830.25,32830.25,2899.83,615,19142.4,0.966,0,0,1.00:2.02,,0.37:0.86,1.6
始まりの大魔術(同元素1),黒曜の秘典4,攻撃%+元素バフ+元素熟知,フリーナ+ベネット(西風、旧貴族),32830.25,32830.25,2899.83,615,14577,0.966,0,187,1.00:2.02,,0.37:0.86,1.6
始まりの大魔術(同元素1),黒曜の秘典4,攻撃%+元素バフ+治癒効果,フリーナ+ベネット(西風、旧貴族),32830.25,32830.25,2899.83,615,14577,0.966,0,0,1.00:2.02,,0.37:0.86,1.6
始まりの大魔術(同元素1),黒曜の秘典4,元チャ+元素バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),32830.25,32830.25,2899.83,615,14577,0.966,0,0,1.00:2.02,,0.37:0.86,1.6
狩人の道,ファントム4,攻撃%+攻撃%+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32826.99,32826.99,3465.622,615,14577,0.47,0.15,0,1.00:2.09,,0.00:1.59,1.6
狩人の道,ファントム4,攻撃%+攻撃%+攻撃%,フリーナ+ベネット(西風、旧貴族),32826.99,32826.99,3465.622,615,14577,0.47,0.15,0,1.00:2.09,,0.00:1.59,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+元素バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32781.65,32781.65,3921.184,615,14577,0.816,0.5,0,0.74:1.48,,0.50:0.61,1.6
黒岩の戦弓(5)フル,しめ縄4,攻撃%+元素バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),32781.65,32781.65,3921.184,615,14577,0.816,0.5,0,0.74:1.48,,0.50:0.61,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,防御%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32697.53,32697.53,2907.04,973.545,14577,0.966,0,0,1.00:2.19,,0.14:1.32,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,防御%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32697.53,32697.53,2907.04,973.545,14577,0.966,0,0,1.00:2.19,,0.45:0.70,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,HP%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32697.53,32697.53,2907.04,615,19142.4,0.966,0,0,1.00:2.19,,0.14:1.32,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,HP%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32697.53,32697.53,2907.04,615,19142.4,0.966,0,0,1.00:2.19,,0.45:0.70,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,元素熟知+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32697.53,32697.53,2907.04,615,14577,0.966,0,187,1.00:2.19,,0.14:1.32,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,元素熟知+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32697.53,32697.53,2907.04,615,14577,0.966,0,187,1.00:2.19,,0.45:0.70,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,元チャ+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32697.53,32697.53,2907.04,615,14577,0.966,0,0,1.00:2.19,,0.14:1.32,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,元チャ+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32697.53,32697.53,2907.04,615,14577,0.966,0,0,1.00:2.19,,0.45:0.70,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,防御%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),32697.53,32697.53,2907.04,973.545,14577,0.966,0,0,1.00:2.19,,0.14:1.32,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,防御%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),32697.53,32697.53,2907.04,973.545,14577,0.966,0,0,1.00:2.19,,0.45:0.70,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,HP%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),32697.53,32697.53,2907.04,615,19142.4,0.966,0,0,1.00:2.19,,0.14:1.32,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,HP%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),32697.53,32697.53,2907.04,615,19142.4,0.966,0,0,1.00:2.19,,0.45:0.70,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,元素熟知+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),32697.53,32697.53,2907.04,615,14577,0.966,0,187,1.00:2.19,,0.14:1.32,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,元素熟知+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),32697.53,32697.53,2907.04,615,14577,0.966,0,187,1.00:2.19,,0.45:0.70,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,元チャ+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),32697.53,32697.53,2907.04,615,14577,0.966,0,0,1.00:2.19,,0.14:1.32,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,元チャ+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),32697.53,32697.53,2907.04,615,14577,0.966,0,0,1.00:2.19,,0.45:0.70,1.6
天空弓(1),砂上4,攻撃%+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32686.62,32686.62,3332.772,615,14577,0.5,0.4,0,0.96:1.92,,0.19:1.22,1.6
天空弓(1),砂上4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32686.62,32686.62,3332.772,615,14577,0.5,0.4,0,0.96:1.92,,0.50:0.60,1.6
天空弓(1),砂上4,攻撃%+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),32686.62,32686.62,3332.772,615,14577,0.5,0.4,0,0.96:1.92,,0.19:1.22,1.6
天空弓(1),砂上4,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),32686.62,32686.62,3332.772,615,14577,0.5,0.4,0,0.96:1.92,,0.50:0.60,1.6
破魔の弓(5)2倍,しめ縄4,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32673.4,32673.4,3075.997,615,14577,0.816,1.14,0,0.80:1.60,,0.25:1.10,1.6
破魔の弓(5)2倍,しめ縄4,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32673.4,32673.4,3075.997,615,14577,0.816,1.14,0,0.80:1.60,,0.56:0.48,1.6
破魔の弓(5)2倍,しめ縄4,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),32673.4,32673.4,3075.997,615,14577,0.816,1.14,0,0.80:1.60,,0.25:1.10,1.6
破魔の弓(5)2倍,しめ縄4,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),32673.4,32673.4,3075.997,615,14577,0.816,1.14,0,0.80:1.60,,0.56:0.48,1.6
若水,楽団4,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32661.97,32661.97,2637.074,615,16144.52,1.016,0,80,1.00:2.04,,0.47:0.66,1.6
若水,楽団4,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32661.97,32661.97,2637.074,615,16144.52,1.016,0,80,1.00:2.04,,0.78:0.04,1.6
若水,楽団4,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),32661.97,32661.97,2637.074,615,16144.52,1.016,0,80,1.00:2.04,,0.47:0.66,1.6
若水,楽団4,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),32661.97,32661.97,2637.074,615,16144.52,1.016,0,80,1.00:2.04,,0.78:0.04,1.6
破魔の弓(5)2倍,ファントム4,攻撃%+元素バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),32641.97,32641.97,3305.083,615,14577,0.816,0.79,0,0.83:1.65,,0.22:1.15,1.6
破魔の弓(5)2倍,ファントム4,攻撃%+元素バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),32641.97,32641.97,3305.083,615,14577,0.816,0.79,0,0.83:1.65,,0.22:1.15,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+元素バフ+攻撃%,フィッシュル(千岩)+ベネット(西風、旧貴族),32620.59,32620.59,3100.384,615,14577,0.616,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+元素バフ+攻撃%,ベネット(西風、旧貴族),32620.59,32620.59,3100.384,615,14577,0.616,0,0,0.94:1.88,,0.11:1.38,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+元素バフ+会心率,フィッシュル(千岩)+ベネット(西風、旧貴族),32616.46,32616.46,2931.817,615,14577,0.616,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+ベネット(西風、旧貴族),32616.46,32616.46,2931.817,615,14577,0.616,0.64,0,1.00:2.00,,0.36:0.88,1.6
