武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,一発目期待値,攻撃力,防御力,HP,共通バフ,通常バフ,熟知,率ダメ,聖遺物組み合わせ,サブステ,スコア
星鷲の紅き羽(拡散あり、異元素2),しめ縄4,HP%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),36068.69,36068.69,2703.1,615,19142.4,0.816,0.5,0,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄4,元素熟知+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),36068.69,36068.69,2703.1,615,14577,0.816,0.5,187,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄4,元素熟知+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),36068.69,36068.69,2703.1,615,14577,0.816,0.5,187,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄4,元チャ+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),36068.69,36068.69,2703.1,615,14577,0.816,0.5,0,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄4,元チャ+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),36068.69,36068.69,2703.1,615,14577,0.816,0.5,0,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄4,防御%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),36068.69,36068.69,2703.1,973.545,14577,0.816,0.5,0,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄4,防御%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),36068.69,36068.69,2703.1,973.545,14577,0.816,0.5,0,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄4,HP%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),36068.69,36068.69,2703.1,615,19142.4,0.816,0.5,0,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄4,HP%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),36068.69,36068.69,2703.1,615,19142.4,0.816,0.5,0,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄4,元素熟知+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),36068.69,36068.69,2703.1,615,14577,0.816,0.5,187,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄4,元素熟知+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),36068.69,36068.69,2703.1,615,14577,0.816,0.5,187,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄4,元チャ+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),36068.69,36068.69,2703.1,615,14577,0.816,0.5,0,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄4,元チャ+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),36068.69,36068.69,2703.1,615,14577,0.816,0.5,0,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム4,攻撃%+攻撃%+防御%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),36006.28,36006.28,3421.26,973.545,14577,0.35,0.15,0,0.99:1.98,,0.39:0.82,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム4,攻撃%+攻撃%+HP%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),36006.28,36006.28,3421.26,615,19142.4,0.35,0.15,0,0.99:1.98,,0.39:0.82,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム4,攻撃%+攻撃%+元素熟知,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),36006.28,36006.28,3421.26,615,14577,0.35,0.15,187,0.99:1.98,,0.39:0.82,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム4,攻撃%+攻撃%+治癒効果,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),36006.28,36006.28,3421.26,615,14577,0.35,0.15,0,0.99:1.98,,0.39:0.82,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム4,元チャ+攻撃%+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),36006.28,36006.28,3421.26,615,14577,0.35,0.15,0,0.99:1.98,,0.39:0.82,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム4,攻撃%+攻撃%+防御%,フリーナ+ベネット(西風、旧貴族),36006.28,36006.28,3421.26,973.545,14577,0.35,0.15,0,0.99:1.98,,0.39:0.82,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム4,攻撃%+攻撃%+HP%,フリーナ+ベネット(西風、旧貴族),36006.28,36006.28,3421.26,615,19142.4,0.35,0.15,0,0.99:1.98,,0.39:0.82,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム4,攻撃%+攻撃%+元素熟知,フリーナ+ベネット(西風、旧貴族),36006.28,36006.28,3421.26,615,14577,0.35,0.15,187,0.99:1.98,,0.39:0.82,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム4,攻撃%+攻撃%+治癒効果,フリーナ+ベネット(西風、旧貴族),36006.28,36006.28,3421.26,615,14577,0.35,0.15,0,0.99:1.98,,0.39:0.82,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム4,元チャ+攻撃%+攻撃%,フリーナ+ベネット(西風、旧貴族),36006.28,36006.28,3421.26,615,14577,0.35,0.15,0,0.99:1.98,,0.39:0.82,1.6
星鷲の紅き羽(拡散あり、異元素2),黒曜の秘典4,攻撃%+攻撃%+攻撃%,フィッシュル(千岩)+ベネット(西風、旧貴族),35951.05,35951.05,3866.29,615,14577,0.15,0,0,1.00:2.02,,0.37:0.86,1.6
星鷲の紅き羽(拡散あり、異元素2),黒曜の秘典4,攻撃%+攻撃%+攻撃%,ベネット(西風、旧貴族),35951.05,35951.05,3866.29,615,14577,0.15,0,0,1.00:2.02,,0.37:0.86,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄+楽団,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35911.89,35911.89,3148.13,615,14577,0.816,0,80,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄+楽団,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35911.89,35911.89,3148.13,615,14577,0.816,0,80,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄+金メッキ,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35911.89,35911.89,3148.13,615,14577,0.816,0,80,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄+金メッキ,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35911.89,35911.89,3148.13,615,14577,0.816,0,80,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄+沈淪,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35911.89,35911.89,3148.13,615,14577,0.816,0,0,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄+沈淪,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35911.89,35911.89,3148.13,615,14577,0.816,0,0,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄+楽団,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),35911.89,35911.89,3148.13,615,14577,0.816,0,80,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄+楽団,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),35911.89,35911.89,3148.13,615,14577,0.816,0,80,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄+金メッキ,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),35911.89,35911.89,3148.13,615,14577,0.816,0,80,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄+金メッキ,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),35911.89,35911.89,3148.13,615,14577,0.816,0,80,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄+沈淪,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),35911.89,35911.89,3148.13,615,14577,0.816,0,0,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),しめ縄+沈淪,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),35911.89,35911.89,3148.13,615,14577,0.816,0,0,0.97:1.93,,0.73:0.15,1.6
若水,ファントム4,攻撃%+元素バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35854.89,35854.89,3051.348,615,16144.52,1.016,0.15,0,1.00:2.09,,0.44:0.71,1.6
若水,ファントム4,攻撃%+元素バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),35854.89,35854.89,3051.348,615,16144.52,1.016,0.15,0,1.00:2.09,,0.44:0.71,1.6
破魔の弓(5)2倍,ファントム4,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35839.16,35839.16,2931.817,615,14577,0.816,0.79,0,0.98:1.96,,0.07:1.46,1.6
破魔の弓(5)2倍,ファントム4,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35839.16,35839.16,2931.817,615,14577,0.816,0.79,0,0.98:1.96,,0.38:0.84,1.6
破魔の弓(5)2倍,ファントム4,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),35839.16,35839.16,2931.817,615,14577,0.816,0.79,0,0.98:1.96,,0.07:1.46,1.6
破魔の弓(5)2倍,ファントム4,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),35839.16,35839.16,2931.817,615,14577,0.816,0.79,0,0.98:1.96,,0.38:0.84,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35773.36,35773.36,2899.83,615,14577,0.816,0.15,0,1.00:2.29,,0.23:1.13,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35773.36,35773.36,2899.83,615,14577,0.816,0.15,0,1.00:2.29,,0.55:0.51,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),35773.36,35773.36,2899.83,615,14577,0.816,0.15,0,1.00:2.29,,0.23:1.13,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),35773.36,35773.36,2899.83,615,14577,0.816,0.15,0,1.00:2.29,,0.55:0.51,1.6
始まりの大魔術(同元素1),黒曜の秘典4,攻撃%+攻撃%+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35704.33,35704.33,3789.89,615,14577,0.5,0,0,1.00:2.02,,0.37:0.86,1.6
始まりの大魔術(同元素1),黒曜の秘典4,攻撃%+攻撃%+攻撃%,フリーナ+ベネット(西風、旧貴族),35704.33,35704.33,3789.89,615,14577,0.5,0,0,1.00:2.02,,0.37:0.86,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム+楽団,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.816,0.15,80,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム+楽団,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.816,0.15,80,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム+金メッキ,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.816,0.15,80,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム+金メッキ,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.816,0.15,80,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム+沈淪,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.816,0.15,0,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム+沈淪,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.816,0.15,0,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),楽団+砂上,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,80,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),楽団+砂上,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,80,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),楽団+黒曜の秘典,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,80,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),楽団+黒曜の秘典,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,80,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),金メッキ+砂上,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,80,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),金メッキ+砂上,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,80,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),金メッキ+黒曜の秘典,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,80,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),金メッキ+黒曜の秘典,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,80,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),砂上+沈淪,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,0,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),砂上+沈淪,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,0,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),黒曜の秘典+沈淪,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,0,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),黒曜の秘典+沈淪,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,0,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム+楽団,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.816,0.15,80,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム+楽団,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.816,0.15,80,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム+金メッキ,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.816,0.15,80,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム+金メッキ,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.816,0.15,80,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム+沈淪,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.816,0.15,0,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),ファントム+沈淪,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.816,0.15,0,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),楽団+砂上,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,80,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),楽団+砂上,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,80,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),楽団+黒曜の秘典,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,80,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),楽団+黒曜の秘典,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,80,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),金メッキ+砂上,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,80,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),金メッキ+砂上,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,80,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),金メッキ+黒曜の秘典,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,80,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),金メッキ+黒曜の秘典,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,80,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),砂上+沈淪,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,0,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),砂上+沈淪,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,0,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),黒曜の秘典+沈淪,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,0,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),黒曜の秘典+沈淪,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),35679.63,35679.63,2976.23,615,14577,0.966,0,0,0.97:1.93,,0.73:0.15,1.6
烈日の後嗣(5),ファントム4,攻撃%+元素バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35674.41,35674.41,3100.384,615,14577,0.816,0.15,0,0.92:1.84,,0.13:1.34,1.6
烈日の後嗣(5),ファントム4,攻撃%+元素バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),35674.41,35674.41,3100.384,615,14577,0.816,0.15,0,0.92:1.84,,0.13:1.34,1.6
烈日の後嗣(5),ファントム4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35671.85,35671.85,3100.384,615,14577,0.35,0.15,0,1.00:2.15,,0.29:1.03,1.6
烈日の後嗣(5),ファントム4,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),35671.85,35671.85,3100.384,615,14577,0.35,0.15,0,1.00:2.15,,0.29:1.03,1.6
始まりの大魔術(同元素1),砂上4,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35662.03,35662.03,2899.83,615,14577,0.966,0.4,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),砂上4,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35662.03,35662.03,2899.83,615,14577,0.966,0.4,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),砂上4,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),35662.03,35662.03,2899.83,615,14577,0.966,0.4,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),砂上4,攻撃%+元素バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),35662.03,35662.03,2899.83,615,14577,0.966,0.4,0,0.97:1.93,,0.73:0.15,1.6
黒岩の戦弓(5)フル,ファントム4,攻撃%+元素バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35607.59,35607.59,3757.024,615,14577,0.816,0.15,0,0.92:1.84,,0.32:0.97,1.6
黒岩の戦弓(5)フル,ファントム4,攻撃%+元素バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),35607.59,35607.59,3757.024,615,14577,0.816,0.15,0,0.92:1.84,,0.32:0.97,1.6
若水,しめ縄4,攻撃%+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35607.59,35607.59,3211.368,615,16144.52,0.55,0.5,0,1.00:2.04,,0.47:0.66,1.6
若水,しめ縄4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35607.59,35607.59,3211.368,615,16144.52,0.55,0.5,0,1.00:2.04,,0.78:0.04,1.6
若水,しめ縄4,攻撃%+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),35607.59,35607.59,3211.368,615,16144.52,0.55,0.5,0,1.00:2.04,,0.47:0.66,1.6
若水,しめ縄4,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),35607.59,35607.59,3211.368,615,16144.52,0.55,0.5,0,1.00:2.04,,0.78:0.04,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+攻撃%+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35569.59,35569.59,3525.376,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+攻撃%+攻撃%,フリーナ+ベネット(西風、旧貴族),35569.59,35569.59,3525.376,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
花飾りの羽(完凸),黒曜の秘典4,攻撃%+元素バフ+会心率,フィッシュル(千岩)+ベネット(西風、旧貴族),35538.34,35538.34,2937.703,615,14577,0.616,0,0,1.00:2.00,,0.05:1.50,1.6
花飾りの羽(完凸),黒曜の秘典4,攻撃%+元素バフ+会心ダメージ,フィッシュル(千岩)+ベネット(西風、旧貴族),35538.34,35538.34,2937.703,615,14577,0.616,0,0,1.00:2.00,,0.36:0.88,1.6
花飾りの羽(完凸),黒曜の秘典4,攻撃%+元素バフ+会心率,ベネット(西風、旧貴族),35538.34,35538.34,2937.703,615,14577,0.616,0,0,1.00:2.00,,0.05:1.50,1.6
花飾りの羽(完凸),黒曜の秘典4,攻撃%+元素バフ+会心ダメージ,ベネット(西風、旧貴族),35538.34,35538.34,2937.703,615,14577,0.616,0,0,1.00:2.00,,0.36:0.88,1.6
烈日の後嗣(5),ファントム4,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35536.43,35536.43,2675.392,615,14577,0.816,0.15,0,1.00:2.10,,0.00:1.60,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+元素バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35536.43,35536.43,2675.392,615,14577,0.966,0,0,1.00:2.10,,0.00:1.60,1.6
烈日の後嗣(5),ファントム4,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),35536.43,35536.43,2675.392,615,14577,0.816,0.15,0,1.00:2.10,,0.00:1.60,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+元素バフ+会心率,フリーナ+ベネット(西風、旧貴族),35536.43,35536.43,2675.392,615,14577,0.966,0,0,1.00:2.10,,0.00:1.60,1.6
花飾りの羽(完凸),ファントム4,攻撃%+元素バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),35512.7,35512.7,3337.065,615,14577,0.816,0.15,0,0.83:1.65,,0.22:1.15,1.6
花飾りの羽(完凸),ファントム4,攻撃%+元素バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),35512.7,35512.7,3337.065,615,14577,0.816,0.15,0,0.83:1.65,,0.22:1.15,1.6
星鷲の紅き羽(拡散あり、異元素2),砂上4,攻撃%+攻撃%+会心率,フィッシュル(千岩)+ベネット(西風、旧貴族),35503.71,35503.71,3421.26,615,14577,0.15,0.4,0,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),砂上4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+ベネット(西風、旧貴族),35503.71,35503.71,3421.26,615,14577,0.15,0.4,0,0.97:1.93,,0.73:0.15,1.6
星鷲の紅き羽(拡散あり、異元素2),砂上4,攻撃%+攻撃%+会心率,ベネット(西風、旧貴族),35503.71,35503.71,3421.26,615,14577,0.15,0.4,0,0.97:1.93,,0.41:0.77,1.6
星鷲の紅き羽(拡散あり、異元素2),砂上4,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族),35503.71,35503.71,3421.26,615,14577,0.15,0.4,0,0.97:1.93,,0.73:0.15,1.6
