武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,一発目期待値,攻撃力,防御力,HP,共通バフ,通常バフ,熟知,率ダメ,聖遺物組み合わせ,サブステ,スコア
烈日の後嗣(5),しめ縄4,攻撃%+雷バフ+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し),130830.6,130830.6,2839.552,615,14577,0,0.65,0,0.97:1.94,,0.39:0.82,1.6
烈日の後嗣(5),しめ縄4,攻撃%+岩バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し),130830.6,130830.6,2839.552,615,14577,0,0.65,0,0.97:1.94,,0.08:1.44,1.6
烈日の後嗣(5),しめ縄4,攻撃%+岩バフ+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し),130830.6,130830.6,2839.552,615,14577,0,0.65,0,0.97:1.94,,0.39:0.82,1.6
烈日の後嗣(5),しめ縄4,攻撃%+草バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し),130830.6,130830.6,2839.552,615,14577,0,0.65,0,0.97:1.94,,0.08:1.44,1.6
烈日の後嗣(5),しめ縄4,攻撃%+草バフ+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し),130830.6,130830.6,2839.552,615,14577,0,0.65,0,0.97:1.94,,0.39:0.82,1.6
烈日の後嗣(5),しめ縄4,元チャ+攻撃%+会心率,ベネット(西風、旧貴族)+申鶴(長押し),130830.6,130830.6,2839.552,615,14577,0,0.65,0,0.97:1.94,,0.08:1.44,1.6
烈日の後嗣(5),しめ縄4,元チャ+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し),130830.6,130830.6,2839.552,615,14577,0,0.65,0,0.97:1.94,,0.39:0.82,1.6
烈日の後嗣(5),しめ縄4,攻撃%+防御%+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130830.6,130830.6,2839.552,973.545,14577,0,0.65,0,0.97:1.94,,0.08:1.44,1.6
烈日の後嗣(5),しめ縄4,攻撃%+防御%+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130830.6,130830.6,2839.552,973.545,14577,0,0.65,0,0.97:1.94,,0.39:0.82,1.6
烈日の後嗣(5),しめ縄4,攻撃%+HP%+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130830.6,130830.6,2839.552,615,19142.4,0,0.65,0,0.97:1.94,,0.08:1.44,1.6
烈日の後嗣(5),しめ縄4,攻撃%+HP%+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130830.6,130830.6,2839.552,615,19142.4,0,0.65,0,0.97:1.94,,0.39:0.82,1.6
烈日の後嗣(5),しめ縄4,攻撃%+元素熟知+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130830.6,130830.6,2839.552,615,14577,0,0.65,187,0.97:1.94,,0.08:1.44,1.6
烈日の後嗣(5),しめ縄4,攻撃%+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130830.6,130830.6,2839.552,615,14577,0,0.65,187,0.97:1.94,,0.39:0.82,1.6
烈日の後嗣(5),しめ縄4,攻撃%+雷バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130830.6,130830.6,2839.552,615,14577,0,0.65,0,0.97:1.94,,0.08:1.44,1.6
烈日の後嗣(5),しめ縄4,攻撃%+雷バフ+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130830.6,130830.6,2839.552,615,14577,0,0.65,0,0.97:1.94,,0.39:0.82,1.6
烈日の後嗣(5),しめ縄4,攻撃%+岩バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130830.6,130830.6,2839.552,615,14577,0,0.65,0,0.97:1.94,,0.08:1.44,1.6
烈日の後嗣(5),しめ縄4,攻撃%+岩バフ+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130830.6,130830.6,2839.552,615,14577,0,0.65,0,0.97:1.94,,0.39:0.82,1.6
烈日の後嗣(5),しめ縄4,攻撃%+草バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130830.6,130830.6,2839.552,615,14577,0,0.65,0,0.97:1.94,,0.08:1.44,1.6
烈日の後嗣(5),しめ縄4,攻撃%+草バフ+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130830.6,130830.6,2839.552,615,14577,0,0.65,0,0.97:1.94,,0.39:0.82,1.6
烈日の後嗣(5),しめ縄4,元チャ+攻撃%+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130830.6,130830.6,2839.552,615,14577,0,0.65,0,0.97:1.94,,0.08:1.44,1.6
烈日の後嗣(5),しめ縄4,元チャ+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130830.6,130830.6,2839.552,615,14577,0,0.65,0,0.97:1.94,,0.39:0.82,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+氷バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し),130808,130808,3757.024,615,14577,0.15,0.15,0,1.00:2.03,,0.22:1.16,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+氷バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130808,130808,3757.024,615,14577,0.15,0.15,0,1.00:2.03,,0.22:1.16,1.6
若水,しめ縄4,攻撃%+氷バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し),130699.7,130699.7,3211.368,615,16144.52,0.2,0.65,0,0.94:1.88,,0.55:0.50,1.6
若水,しめ縄4,攻撃%+氷バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130699.7,130699.7,3211.368,615,16144.52,0.2,0.65,0,0.94:1.88,,0.55:0.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+氷バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し),130682.7,130682.7,2931.817,615,14577,0.15,0.79,0,1.00:2.10,,0.00:1.60,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+氷バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130682.7,130682.7,2931.817,615,14577,0.15,0.79,0,1.00:2.10,,0.00:1.60,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+風バフ+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し),130672.1,130672.1,2931.817,615,14577,0.15,0.79,0,1.00:2.15,,0.28:1.03,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+風バフ+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130672.1,130672.1,2931.817,615,14577,0.15,0.79,0,1.00:2.15,,0.28:1.03,1.6
若水,灰燼4,攻撃%+攻撃%+会心率,ベネット(西風、旧貴族)+申鶴(長押し),130423.1,130423.1,3051.348,615,16144.52,0.6,0.15,0,1.00:2.19,,0.39:0.81,1.6
若水,灰燼4,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し),130423.1,130423.1,3051.348,615,16144.52,0.6,0.15,0,1.00:2.19,,0.71:0.19,1.6
若水,灰燼4,攻撃%+攻撃%+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130423.1,130423.1,3051.348,615,16144.52,0.6,0.15,0,1.00:2.19,,0.39:0.81,1.6
若水,灰燼4,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130423.1,130423.1,3051.348,615,16144.52,0.6,0.15,0,1.00:2.19,,0.71:0.19,1.6
花飾りの羽,しめ縄4,攻撃%+攻撃%+会心率,ベネット(西風、旧貴族)+申鶴(長押し),130329.1,130329.1,3491.325,615,14577,0,0.65,0,0.88:1.75,,0.17:1.25,1.6
花飾りの羽,しめ縄4,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し),130329.1,130329.1,3491.325,615,14577,0,0.65,0,0.88:1.75,,0.48:0.63,1.6
花飾りの羽,しめ縄4,攻撃%+攻撃%+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130329.1,130329.1,3491.325,615,14577,0,0.65,0,0.88:1.75,,0.17:1.25,1.6
花飾りの羽,しめ縄4,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130329.1,130329.1,3491.325,615,14577,0,0.65,0,0.88:1.75,,0.48:0.63,1.6
若水,しめ縄4,攻撃%+風バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し),130168.8,130168.8,2797.094,615,16144.52,0.2,0.65,0,1.00:2.19,,0.39:0.81,1.6
若水,しめ縄4,攻撃%+風バフ+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し),130168.8,130168.8,2797.094,615,16144.52,0.2,0.65,0,1.00:2.19,,0.71:0.19,1.6
若水,しめ縄4,攻撃%+風バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130168.8,130168.8,2797.094,615,16144.52,0.2,0.65,0,1.00:2.19,,0.39:0.81,1.6
若水,しめ縄4,攻撃%+風バフ+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130168.8,130168.8,2797.094,615,16144.52,0.2,0.65,0,1.00:2.19,,0.71:0.19,1.6
始まりの大魔術(同元素1),黒曜の秘典4,攻撃%+風バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し),130054.4,130054.4,3344.86,615,14577,0.15,0.15,0,1.00:2.17,,0.29:1.01,1.6
始まりの大魔術(同元素1),黒曜の秘典4,攻撃%+風バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,130054.4,130054.4,3344.86,615,14577,0.15,0.15,0,1.00:2.17,,0.29:1.01,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+氷バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し),129988.9,129988.9,3516.76,615,14577,0,0.65,0,0.89:1.77,,0.49:0.61,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+氷バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129988.9,129988.9,3516.76,615,14577,0,0.65,0,0.89:1.77,,0.49:0.61,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+防御%+会心率,ベネット(西風、旧貴族)+申鶴(長押し),129888.9,129888.9,3071.73,973.545,14577,0,0.65,0,1.00:2.08,,0.34:0.92,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+防御%+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し),129888.9,129888.9,3071.73,973.545,14577,0,0.65,0,1.00:2.08,,0.65:0.30,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+HP%+会心率,ベネット(西風、旧貴族)+申鶴(長押し),129888.9,129888.9,3071.73,615,19142.4,0,0.65,0,1.00:2.08,,0.34:0.92,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+HP%+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し),129888.9,129888.9,3071.73,615,19142.4,0,0.65,0,1.00:2.08,,0.65:0.30,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+元素熟知+会心率,ベネット(西風、旧貴族)+申鶴(長押し),129888.9,129888.9,3071.73,615,14577,0,0.65,187,1.00:2.08,,0.34:0.92,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し),129888.9,129888.9,3071.73,615,14577,0,0.65,187,1.00:2.08,,0.65:0.30,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+雷バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し),129888.9,129888.9,3071.73,615,14577,0,0.65,0,1.00:2.08,,0.34:0.92,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+雷バフ+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し),129888.9,129888.9,3071.73,615,14577,0,0.65,0,1.00:2.08,,0.65:0.30,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+岩バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し),129888.9,129888.9,3071.73,615,14577,0,0.65,0,1.00:2.08,,0.34:0.92,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+岩バフ+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し),129888.9,129888.9,3071.73,615,14577,0,0.65,0,1.00:2.08,,0.65:0.30,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+草バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し),129888.9,129888.9,3071.73,615,14577,0,0.65,0,1.00:2.08,,0.34:0.92,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+草バフ+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し),129888.9,129888.9,3071.73,615,14577,0,0.65,0,1.00:2.08,,0.65:0.30,1.6
始まりの大魔術(同元素1),しめ縄4,元チャ+攻撃%+会心率,ベネット(西風、旧貴族)+申鶴(長押し),129888.9,129888.9,3071.73,615,14577,0,0.65,0,1.00:2.08,,0.34:0.92,1.6
始まりの大魔術(同元素1),しめ縄4,元チャ+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し),129888.9,129888.9,3071.73,615,14577,0,0.65,0,1.00:2.08,,0.65:0.30,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+防御%+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129888.9,129888.9,3071.73,973.545,14577,0,0.65,0,1.00:2.08,,0.34:0.92,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+防御%+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129888.9,129888.9,3071.73,973.545,14577,0,0.65,0,1.00:2.08,,0.65:0.30,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+HP%+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129888.9,129888.9,3071.73,615,19142.4,0,0.65,0,1.00:2.08,,0.34:0.92,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+HP%+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129888.9,129888.9,3071.73,615,19142.4,0,0.65,0,1.00:2.08,,0.65:0.30,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+元素熟知+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129888.9,129888.9,3071.73,615,14577,0,0.65,187,1.00:2.08,,0.34:0.92,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129888.9,129888.9,3071.73,615,14577,0,0.65,187,1.00:2.08,,0.65:0.30,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+雷バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129888.9,129888.9,3071.73,615,14577,0,0.65,0,1.00:2.08,,0.34:0.92,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+雷バフ+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129888.9,129888.9,3071.73,615,14577,0,0.65,0,1.00:2.08,,0.65:0.30,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+岩バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129888.9,129888.9,3071.73,615,14577,0,0.65,0,1.00:2.08,,0.34:0.92,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+岩バフ+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129888.9,129888.9,3071.73,615,14577,0,0.65,0,1.00:2.08,,0.65:0.30,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+草バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129888.9,129888.9,3071.73,615,14577,0,0.65,0,1.00:2.08,,0.34:0.92,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+草バフ+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129888.9,129888.9,3071.73,615,14577,0,0.65,0,1.00:2.08,,0.65:0.30,1.6
始まりの大魔術(同元素1),しめ縄4,元チャ+攻撃%+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129888.9,129888.9,3071.73,615,14577,0,0.65,0,1.00:2.08,,0.34:0.92,1.6
始まりの大魔術(同元素1),しめ縄4,元チャ+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129888.9,129888.9,3071.73,615,14577,0,0.65,0,1.00:2.08,,0.65:0.30,1.6
弾弓(5),しめ縄4,攻撃%+氷バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し),129395.9,129395.9,2450.046,615,14577,0,1.25,0,1.00:2.06,,0.02:1.56,1.6
弾弓(5),しめ縄4,攻撃%+氷バフ+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し),129395.9,129395.9,2450.046,615,14577,0,1.25,0,1.00:2.06,,0.33:0.94,1.6
弾弓(5),しめ縄4,攻撃%+氷バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129395.9,129395.9,2450.046,615,14577,0,1.25,0,1.00:2.06,,0.02:1.56,1.6
弾弓(5),しめ縄4,攻撃%+氷バフ+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129395.9,129395.9,2450.046,615,14577,0,1.25,0,1.00:2.06,,0.33:0.94,1.6
天空弓(1),黒曜の秘典4,攻撃%+攻撃%+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し),129378.4,129378.4,3808.558,615,14577,0.15,0.15,0,1.00:2.16,,0.07:1.46,1.6
天空弓(1),黒曜の秘典4,攻撃%+攻撃%+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129378.4,129378.4,3808.558,615,14577,0.15,0.15,0,1.00:2.16,,0.07:1.46,1.6
弾弓(5),砂上4,攻撃%+攻撃%+会心率,ベネット(西風、旧貴族)+申鶴(長押し),129375.7,129375.7,2650.532,615,14577,0,1.15,0,1.00:2.06,,0.02:1.56,1.6
弾弓(5),砂上4,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し),129375.7,129375.7,2650.532,615,14577,0,1.15,0,1.00:2.06,,0.33:0.94,1.6
弾弓(5),砂上4,攻撃%+攻撃%+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129375.7,129375.7,2650.532,615,14577,0,1.15,0,1.00:2.06,,0.02:1.56,1.6
弾弓(5),砂上4,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129375.7,129375.7,2650.532,615,14577,0,1.15,0,1.00:2.06,,0.33:0.94,1.6
若水,砂上4,攻撃%+攻撃%+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し),129360.2,129360.2,3465.622,615,16144.52,0.2,0.55,0,0.94:1.88,,0.55:0.50,1.6
若水,砂上4,攻撃%+攻撃%+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129360.2,129360.2,3465.622,615,16144.52,0.2,0.55,0,0.94:1.88,,0.55:0.50,1.6
若水,しめ縄4,攻撃%+炎バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し),129346.1,129346.1,3211.368,615,16144.52,0.2,0.65,0,0.94:1.88,,0.55:0.50,1.6
若水,しめ縄4,攻撃%+水バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し),129346.1,129346.1,3211.368,615,16144.52,0.2,0.65,0,0.94:1.88,,0.55:0.50,1.6
若水,しめ縄4,攻撃%+炎バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129346.1,129346.1,3211.368,615,16144.52,0.2,0.65,0,0.94:1.88,,0.55:0.50,1.6
若水,しめ縄4,攻撃%+水バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129346.1,129346.1,3211.368,615,16144.52,0.2,0.65,0,0.94:1.88,,0.55:0.50,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+炎バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し),129330.8,129330.8,3757.024,615,14577,0.15,0.15,0,1.00:2.03,,0.22:1.16,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+水バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し),129330.8,129330.8,3757.024,615,14577,0.15,0.15,0,1.00:2.03,,0.22:1.16,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+炎バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129330.8,129330.8,3757.024,615,14577,0.15,0.15,0,1.00:2.03,,0.22:1.16,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+水バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129330.8,129330.8,3757.024,615,14577,0.15,0.15,0,1.00:2.03,,0.22:1.16,1.6
始まりの大魔術(同元素1),ファントム+黒曜の秘典,攻撃%+攻撃%+会心率,ベネット(西風、旧貴族)+申鶴(長押し),129289.9,129289.9,3344.86,615,14577,0.15,0.3,0,1.00:2.08,,0.34:0.92,1.6
始まりの大魔術(同元素1),ファントム+黒曜の秘典,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し),129289.9,129289.9,3344.86,615,14577,0.15,0.3,0,1.00:2.08,,0.65:0.30,1.6
始まりの大魔術(同元素1),ファントム+黒曜の秘典,攻撃%+攻撃%+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129289.9,129289.9,3344.86,615,14577,0.15,0.3,0,1.00:2.08,,0.34:0.92,1.6
始まりの大魔術(同元素1),ファントム+黒曜の秘典,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129289.9,129289.9,3344.86,615,14577,0.15,0.3,0,1.00:2.08,,0.65:0.30,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+炎バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し),129169.3,129169.3,2931.817,615,14577,0.15,0.79,0,1.00:2.10,,0.00:1.60,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し),129169.3,129169.3,2931.817,615,14577,0.15,0.79,0,1.00:2.10,,0.00:1.60,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+炎バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129169.3,129169.3,2931.817,615,14577,0.15,0.79,0,1.00:2.10,,0.00:1.60,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,129169.3,129169.3,2931.817,615,14577,0.15,0.79,0,1.00:2.10,,0.00:1.60,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+氷バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し),128889.6,128889.6,3332.032,615,14577,0.15,0.15,0,1.00:2.34,,0.07:1.47,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+氷バフ+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し),128889.6,128889.6,3332.032,615,14577,0.15,0.15,0,1.00:2.34,,0.38:0.85,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+氷バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,128889.6,128889.6,3332.032,615,14577,0.15,0.15,0,1.00:2.34,,0.07:1.47,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+氷バフ+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,128889.6,128889.6,3332.032,615,14577,0.15,0.15,0,1.00:2.34,,0.38:0.85,1.6
天空弓(1),しめ縄4,攻撃%+攻撃%+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し),128871.9,128871.9,3992.338,615,14577,0,0.65,0,0.88:1.76,,0.27:1.06,1.6
天空弓(1),しめ縄4,攻撃%+攻撃%+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,128871.9,128871.9,3992.338,615,14577,0,0.65,0,0.88:1.76,,0.27:1.06,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+炎バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し),128733.4,128733.4,3516.76,615,14577,0,0.65,0,0.89:1.77,,0.49:0.61,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+水バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し),128733.4,128733.4,3516.76,615,14577,0,0.65,0,0.89:1.77,,0.49:0.61,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+炎バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,128733.4,128733.4,3516.76,615,14577,0,0.65,0,0.89:1.77,,0.49:0.61,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+水バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,128733.4,128733.4,3516.76,615,14577,0,0.65,0,0.89:1.77,,0.49:0.61,1.6
若水,しめ縄4,攻撃%+風バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し),128666.4,128666.4,3211.368,615,16144.52,0.2,0.65,0,0.94:1.88,,0.55:0.50,1.6
若水,しめ縄4,攻撃%+風バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,128666.4,128666.4,3211.368,615,16144.52,0.2,0.65,0,0.94:1.88,,0.55:0.50,1.6
烈日の後嗣(1),黒曜の秘典4,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し),128519.8,128519.8,3100.384,615,14577,0.15,0.15,0,1.00:2.34,,0.19:1.22,1.6
烈日の後嗣(1),黒曜の秘典4,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,128519.8,128519.8,3100.384,615,14577,0.15,0.15,0,1.00:2.34,,0.19:1.22,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+風バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し),128475.6,128475.6,2931.817,615,14577,0.15,0.79,0,1.00:2.10,,0.00:1.60,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+風バフ+会心率,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,128475.6,128475.6,2931.817,615,14577,0.15,0.79,0,1.00:2.10,,0.00:1.60,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+風バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し),128463,128463,3757.024,615,14577,0.15,0.15,0,1.00:2.03,,0.22:1.16,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+風バフ+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,128463,128463,3757.024,615,14577,0.15,0.15,0,1.00:2.03,,0.22:1.16,1.6
始まりの大魔術(同元素1),砂上4,攻撃%+攻撃%+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し),128452.6,128452.6,3789.89,615,14577,0,0.55,0,0.89:1.77,,0.49:0.61,1.6
始まりの大魔術(同元素1),砂上4,攻撃%+攻撃%+攻撃%,ベネット(西風、旧貴族)+申鶴(長押し)+水キャラ,128452.6,128452.6,3789.89,615,14577,0,0.55,0,0.89:1.77,,0.49:0.61,1.6
狩人の道,しめ縄4,攻撃%+氷バフ+会心ダメージ,ベネット(西風、旧貴族)+申鶴(長押し),128402.5,128402.5,2797.094,615,14577,0.12,0.65,0,1.00:2.19,,0.26:1.07,1.6
