武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,一発目期待値,攻撃力,防御力,HP,共通バフ,通常バフ,熟知,率ダメ,聖遺物組み合わせ,サブステ,スコア
久遠流転の大典,ファントム+花海,HP%+HP%+HP%,鍾離+白朮+万葉,35582.96,35582.96,1061,576,45308.81,0.6,0.15,0,0.85:1.77,,0.80:0.00,1.6
久遠流転の大典,ファントム+千岩,HP%+HP%+HP%,鍾離+白朮+万葉,35582.96,35582.96,1061,576,45308.81,0.6,0.15,0,0.85:1.77,,0.80:0.00,1.6
久遠流転の大典,花海+沈淪,HP%+HP%+HP%,鍾離+白朮+万葉,35582.95,35582.95,1061,576,45308.81,0.75,0,0,0.85:1.77,,0.80:0.00,1.6
久遠流転の大典,千岩+沈淪,HP%+HP%+HP%,鍾離+白朮+万葉,35582.95,35582.95,1061,576,45308.81,0.75,0,0,0.85:1.77,,0.80:0.00,1.6
久遠流転の大典,ファントム+沈淪,HP%+HP%+HP%,鍾離+白朮+万葉,35574.93,35574.93,1061,576,42369.81,0.75,0.15,0,0.85:1.77,,0.80:0.00,1.6
久遠流転の大典,ファントム+花海,HP%+元素バフ+HP%,フリーナ+鍾離+万葉,35572.89,35572.89,1061,576,42134.69,1.416,0.15,0,0.85:1.77,,0.80:0.00,1.6
久遠流転の大典,ファントム+千岩,HP%+元素バフ+HP%,フリーナ+鍾離+万葉,35572.89,35572.89,1061,576,42134.69,1.416,0.15,0,0.85:1.77,,0.80:0.00,1.6
久遠流転の大典,花海+沈淪,HP%+元素バフ+HP%,フリーナ+鍾離+万葉,35572.89,35572.89,1061,576,42134.69,1.566,0,0,0.85:1.77,,0.80:0.00,1.6
久遠流転の大典,千岩+沈淪,HP%+元素バフ+HP%,フリーナ+鍾離+万葉,35572.89,35572.89,1061,576,42134.69,1.566,0,0,0.85:1.77,,0.80:0.00,1.6
久遠流転の大典,沈淪4,HP%+HP%+会心率,アルベド+白朮+万葉,35554.51,35554.51,1061,576,35521.94,0.75,0.3,125,1.00:2.04,,0.66:0.28,1.6
久遠流転の大典,楽団4,HP%+元素バフ+会心率,フリーナ+鍾離+万葉,35464.52,35464.52,1061,576,32347.82,1.416,0,80,1.00:2.04,,0.66:0.28,1.6
久遠流転の大典,楽団4,HP%+HP%+HP%,フリーナ+鍾離+万葉,35410.12,35410.12,1061,576,46043.56,0.95,0,80,0.85:1.77,,0.80:0.00,1.6
古祠の瓏(完凸),楽団4,HP%+元素バフ+HP%,鍾離+白朮+万葉,35391.66,35391.66,973,576,42575.54,1.066,0,160,0.83:1.66,,0.41:0.78,1.6
久遠流転の大典,沈淪4,HP%+HP%+会心ダメージ,アルベド+白朮+万葉,35388.65,35388.65,1061,576,35521.94,0.75,0.3,125,0.85:2.39,,0.80:0.00,1.6
古祠の瓏(完凸),楽団4,HP%+HP%+会心率,フリーナ+鍾離+万葉,35383.13,35383.13,973,576,46249.29,0.95,0,160,0.99:1.97,,0.26:1.09,1.6
古祠の瓏(完凸),楽団4,HP%+HP%+会心ダメージ,フリーナ+鍾離+万葉,35383.13,35383.13,973,576,46249.29,0.95,0,160,0.99:1.97,,0.57:0.47,1.6
古祠の瓏(完凸),楽団4,HP%+HP%+会心率,鍾離+白朮+万葉,35348.26,35348.26,973,576,42575.54,0.6,0,160,0.99:1.97,,0.26:1.09,1.6
古祠の瓏(完凸),楽団4,HP%+HP%+会心ダメージ,鍾離+白朮+万葉,35348.26,35348.26,973,576,42575.54,0.6,0,160,0.99:1.97,,0.57:0.47,1.6
久遠流転の大典,楽団4,HP%+元素バフ+HP%,フリーナ+鍾離+万葉,35308.05,35308.05,1061,576,39195.69,1.416,0,80,0.85:1.77,,0.80:0.00,1.6
久遠流転の大典,楽団4,HP%+元素バフ+会心ダメージ,フリーナ+鍾離+万葉,35299.07,35299.07,1061,576,32347.82,1.416,0,80,0.85:2.39,,0.80:0.00,1.6
久遠流転の大典,花海+千岩,HP%+HP%+HP%,鍾離+白朮+万葉,35271.88,35271.88,1061,576,48247.81,0.6,0,0,0.85:1.77,,0.80:0.00,1.6
古祠の瓏(完凸),沈淪4,HP%+元素バフ+会心率,アルベド+白朮+万葉,35210.84,35210.84,973,576,35727.67,1.216,0.3,205,0.99:1.97,,0.26:1.09,1.6
古祠の瓏(完凸),沈淪4,HP%+元素バフ+会心ダメージ,アルベド+白朮+万葉,35210.84,35210.84,973,576,35727.67,1.216,0.3,205,0.99:1.97,,0.57:0.47,1.6
久遠流転の大典,ファントム+沈淪,HP%+元素バフ+会心率,鍾離+白朮+万葉,35187.12,35187.12,1061,576,28674.07,1.216,0.15,0,1.00:2.04,,0.66:0.28,1.6
古祠の瓏(完凸),ファントム4,HP%+元素バフ+会心率,アルベド+白朮+万葉,35107.95,35107.95,973,576,35727.67,1.066,0.15,205,1.00:2.33,,0.08:1.45,1.6
古祠の瓏(完凸),ファントム4,HP%+元素バフ+会心ダメージ,アルベド+白朮+万葉,35107.95,35107.95,973,576,35727.67,1.066,0.15,205,1.00:2.33,,0.39:0.83,1.6
古祠の瓏(完凸),ファントム4,HP%+元素バフ+会心率,アルベド+フリーナ+万葉,35025.92,35025.92,973,576,39401.42,1.416,0.15,205,1.00:2.33,,0.08:1.45,1.6
古祠の瓏(完凸),ファントム4,HP%+元素バフ+会心ダメージ,アルベド+フリーナ+万葉,35025.92,35025.92,973,576,39401.42,1.416,0.15,205,1.00:2.33,,0.39:0.83,1.6
古祠の瓏(完凸),ファントム4,HP%+元素バフ+会心率,フリーナ+白朮+万葉,35025.92,35025.92,973,576,39401.42,1.416,0.15,80,1.00:2.33,,0.08:1.45,1.6
古祠の瓏(完凸),ファントム4,HP%+元素バフ+会心ダメージ,フリーナ+白朮+万葉,35025.92,35025.92,973,576,39401.42,1.416,0.15,80,1.00:2.33,,0.39:0.83,1.6
久遠流転の大典,ファントム+沈淪,HP%+元素バフ+会心ダメージ,鍾離+白朮+万葉,35022.97,35022.97,1061,576,28674.07,1.216,0.15,0,0.85:2.39,,0.80:0.00,1.6
古祠の瓏(完凸),ファントム4,HP%+HP%+HP%,アルベド+フリーナ+万葉,35022.24,35022.24,973,576,53097.16,0.95,0.15,205,1.00:2.02,,0.23:1.14,1.6
古祠の瓏(完凸),ファントム4,HP%+HP%+HP%,フリーナ+白朮+万葉,35022.24,35022.24,973,576,53097.16,0.95,0.15,80,1.00:2.02,,0.23:1.14,1.6
久遠流転の大典,沈淪4,HP%+HP%+会心率,アルベド+フリーナ+万葉,34992.78,34992.78,1061,576,39195.69,1.1,0.3,125,1.00:2.04,,0.66:0.28,1.6
久遠流転の大典,沈淪4,HP%+HP%+会心率,フリーナ+白朮+万葉,34992.78,34992.78,1061,576,39195.69,1.1,0.3,0,1.00:2.04,,0.66:0.28,1.6
久遠流転の大典,ファントム4,HP%+HP%+会心率,アルベド+フリーナ+万葉,34968.32,34968.32,1061,576,39195.69,0.95,0.15,125,1.00:2.40,,0.48:0.64,1.6
久遠流転の大典,ファントム4,HP%+HP%+会心ダメージ,アルベド+フリーナ+万葉,34968.32,34968.32,1061,576,39195.69,0.95,0.15,125,1.00:2.40,,0.79:0.02,1.6
久遠流転の大典,ファントム4,HP%+HP%+会心率,フリーナ+白朮+万葉,34968.32,34968.32,1061,576,39195.69,0.95,0.15,0,1.00:2.40,,0.48:0.64,1.6
久遠流転の大典,ファントム4,HP%+HP%+会心ダメージ,フリーナ+白朮+万葉,34968.32,34968.32,1061,576,39195.69,0.95,0.15,0,1.00:2.40,,0.79:0.02,1.6
久遠流転の大典,ファントム4,HP%+HP%+会心率,アルベド+白朮+万葉,34930.3,34930.3,1061,576,35521.94,0.6,0.15,125,1.00:2.40,,0.48:0.64,1.6
久遠流転の大典,ファントム4,HP%+HP%+会心ダメージ,アルベド+白朮+万葉,34930.3,34930.3,1061,576,35521.94,0.6,0.15,125,1.00:2.40,,0.79:0.02,1.6
久遠流転の大典,ファントム+沈淪,HP%+元素バフ+会心率,フリーナ+鍾離+万葉,34907.95,34907.95,1061,576,32347.82,1.566,0.15,0,1.00:2.04,,0.66:0.28,1.6
久遠流転の大典,ファントム+花海,HP%+HP%+HP%,フリーナ+鍾離+万葉,34900.5,34900.5,1061,576,48982.56,0.95,0.15,0,0.85:1.77,,0.80:0.00,1.6
久遠流転の大典,ファントム+千岩,HP%+HP%+HP%,フリーナ+鍾離+万葉,34900.5,34900.5,1061,576,48982.56,0.95,0.15,0,0.85:1.77,,0.80:0.00,1.6
久遠流転の大典,花海+沈淪,HP%+HP%+HP%,フリーナ+鍾離+万葉,34900.5,34900.5,1061,576,48982.56,1.1,0,0,0.85:1.77,,0.80:0.00,1.6
久遠流転の大典,千岩+沈淪,HP%+HP%+HP%,フリーナ+鍾離+万葉,34900.5,34900.5,1061,576,48982.56,1.1,0,0,0.85:1.77,,0.80:0.00,1.6
古祠の瓏(完凸),沈淪4,HP%+HP%+HP%,鍾離+白朮+万葉,34860.25,34860.25,973,576,49423.41,0.75,0.3,80,0.83:1.66,,0.41:0.78,1.6
凛流の監視者,ファントム4,HP%+元素バフ+HP%,鍾離+白朮+万葉,34845.22,34845.22,1334.12,576,33170.74,1.066,0.63,0,0.94:1.87,,0.31:0.99,1.6
久遠流転の大典,沈淪4,HP%+HP%+HP%,アルベド+白朮+万葉,34845.04,34845.04,1061,576,42369.81,0.75,0.3,125,0.85:1.77,,0.80:0.00,1.6
久遠流転の大典,沈淪4,HP%+HP%+会心ダメージ,アルベド+フリーナ+万葉,34829.55,34829.55,1061,576,39195.69,1.1,0.3,125,0.85:2.39,,0.80:0.00,1.6
久遠流転の大典,沈淪4,HP%+HP%+会心ダメージ,フリーナ+白朮+万葉,34829.55,34829.55,1061,576,39195.69,1.1,0.3,0,0.85:2.39,,0.80:0.00,1.6
久遠流転の大典,花海+千岩,HP%+元素バフ+会心率,アルベド+白朮+万葉,34807.77,34807.77,1061,576,34552.07,1.066,0,125,1.00:2.04,,0.66:0.28,1.6
久遠流転の大典,花海+千岩,HP%+HP%+HP%,フリーナ+鍾離+万葉,34792.5,34792.5,1061,576,51921.56,0.95,0,0,0.85:1.77,,0.80:0.00,1.6
古祠の瓏(完凸),ファントム4,HP%+HP%+HP%,アルベド+白朮+万葉,34772.35,34772.35,973,576,49423.41,0.6,0.15,205,1.00:2.02,,0.23:1.14,1.6
久遠流転の大典,ファントム+沈淪,HP%+HP%+HP%,フリーナ+鍾離+万葉,34759.2,34759.2,1061,576,46043.56,1.1,0.15,0,0.85:1.77,,0.80:0.00,1.6
久遠流転の大典,ファントム+沈淪,HP%+元素バフ+HP%,フリーナ+鍾離+万葉,34753.94,34753.94,1061,576,39195.69,1.566,0.15,0,0.85:1.77,,0.80:0.00,1.6
久遠流転の大典,ファントム+沈淪,HP%+元素バフ+会心ダメージ,フリーナ+鍾離+万葉,34745.11,34745.11,1061,576,32347.82,1.566,0.15,0,0.85:2.39,,0.80:0.00,1.6
久遠流転の大典,沈淪4,HP%+元素バフ+HP%,アルベド+白朮+万葉,34724.84,34724.84,1061,576,35521.94,1.216,0.3,125,0.85:1.77,,0.80:0.00,1.6
古祠の瓏(完凸),花海+沈淪,HP%+元素バフ+HP%,鍾離+白朮+万葉,34702.75,34702.75,973,576,45514.54,1.216,0,80,0.83:1.66,,0.41:0.78,1.6
古祠の瓏(完凸),千岩+沈淪,HP%+元素バフ+HP%,鍾離+白朮+万葉,34702.75,34702.75,973,576,45514.54,1.216,0,80,0.83:1.66,,0.41:0.78,1.6
古祠の瓏(完凸),ファントム+花海,HP%+元素バフ+HP%,鍾離+白朮+万葉,34702.74,34702.74,973,576,45514.54,1.066,0.15,80,0.83:1.66,,0.41:0.78,1.6
古祠の瓏(完凸),ファントム+千岩,HP%+元素バフ+HP%,鍾離+白朮+万葉,34702.74,34702.74,973,576,45514.54,1.066,0.15,80,0.83:1.66,,0.41:0.78,1.6
古祠の瓏(完凸),ファントム+沈淪,HP%+元素バフ+HP%,鍾離+白朮+万葉,34659.22,34659.22,973,576,42575.54,1.216,0.15,80,0.83:1.66,,0.41:0.78,1.6
久遠流転の大典,花海+千岩,HP%+元素バフ+会心ダメージ,アルベド+白朮+万葉,34645.4,34645.4,1061,576,34552.07,1.066,0,125,0.85:2.39,,0.80:0.00,1.6
久遠流転の大典,花海+楽団,HP%+元素バフ+会心率,鍾離+白朮+万葉,34616.33,34616.33,1061,576,31613.07,1.066,0,80,1.00:2.04,,0.66:0.28,1.6
久遠流転の大典,花海+金メッキ,HP%+元素バフ+会心率,鍾離+白朮+万葉,34616.33,34616.33,1061,576,31613.07,1.066,0,80,1.00:2.04,,0.66:0.28,1.6
久遠流転の大典,楽団+千岩,HP%+元素バフ+会心率,鍾離+白朮+万葉,34616.33,34616.33,1061,576,31613.07,1.066,0,80,1.00:2.04,,0.66:0.28,1.6
久遠流転の大典,金メッキ+千岩,HP%+元素バフ+会心率,鍾離+白朮+万葉,34616.33,34616.33,1061,576,31613.07,1.066,0,80,1.00:2.04,,0.66:0.28,1.6
古祠の瓏(完凸),ファントム+沈淪,HP%+HP%+会心率,フリーナ+鍾離+万葉,34613.93,34613.93,973,576,46249.29,1.1,0.15,80,0.99:1.97,,0.26:1.09,1.6
古祠の瓏(完凸),ファントム+沈淪,HP%+HP%+会心ダメージ,フリーナ+鍾離+万葉,34613.93,34613.93,973,576,46249.29,1.1,0.15,80,0.99:1.97,,0.57:0.47,1.6
凛流の監視者,ファントム4,HP%+HP%+HP%,鍾離+白朮+万葉,34607.04,34607.04,1334.12,576,40018.61,0.6,0.63,0,0.94:1.87,,0.31:0.99,1.6
久遠流転の大典,花海+楽団,HP%+元素バフ+HP%,鍾離+白朮+万葉,34603.55,34603.55,1061,576,38460.94,1.066,0,80,0.85:1.77,,0.80:0.00,1.6
久遠流転の大典,花海+金メッキ,HP%+元素バフ+HP%,鍾離+白朮+万葉,34603.55,34603.55,1061,576,38460.94,1.066,0,80,0.85:1.77,,0.80:0.00,1.6
久遠流転の大典,楽団+千岩,HP%+元素バフ+HP%,鍾離+白朮+万葉,34603.55,34603.55,1061,576,38460.94,1.066,0,80,0.85:1.77,,0.80:0.00,1.6
久遠流転の大典,金メッキ+千岩,HP%+元素バフ+HP%,鍾離+白朮+万葉,34603.55,34603.55,1061,576,38460.94,1.066,0,80,0.85:1.77,,0.80:0.00,1.6
久遠流転の大典,ファントム4,HP%+元素バフ+HP%,アルベド+鍾離+万葉,34603.2,34603.2,1061,576,35521.94,1.216,0.15,125,1.00:2.09,,0.64:0.33,1.6
古祠の瓏(完凸),ファントム4,攻撃%+元素バフ+HP%,鍾離+白朮+万葉,34597.91,34597.91,1281.492,576,35727.67,1.066,0.15,80,1.00:2.02,,0.23:1.14,1.6
古祠の瓏(完凸),ファントム4,防御%+元素バフ+HP%,鍾離+白朮+万葉,34597.91,34597.91,973,911.808,35727.67,1.066,0.15,80,1.00:2.02,,0.23:1.14,1.6
古祠の瓏(完凸),ファントム4,HP%+元素バフ+元素熟知,鍾離+白朮+万葉,34597.91,34597.91,973,576,35727.67,1.066,0.15,267,1.00:2.02,,0.23:1.14,1.6
古祠の瓏(完凸),ファントム4,HP%+元素バフ+治癒効果,鍾離+白朮+万葉,34597.91,34597.91,973,576,35727.67,1.066,0.15,80,1.00:2.02,,0.23:1.14,1.6
古祠の瓏(完凸),ファントム4,元チャ+元素バフ+HP%,鍾離+白朮+万葉,34597.91,34597.91,973,576,35727.67,1.066,0.15,80,1.00:2.02,,0.23:1.14,1.6
古祠の瓏(完凸),沈淪4,HP%+元素バフ+会心率,アルベド+フリーナ+万葉,34557.25,34557.25,973,576,39401.42,1.566,0.3,205,0.99:1.97,,0.26:1.09,1.6
古祠の瓏(完凸),沈淪4,HP%+元素バフ+会心ダメージ,アルベド+フリーナ+万葉,34557.25,34557.25,973,576,39401.42,1.566,0.3,205,0.99:1.97,,0.57:0.47,1.6
古祠の瓏(完凸),沈淪4,HP%+元素バフ+会心率,フリーナ+白朮+万葉,34557.25,34557.25,973,576,39401.42,1.566,0.3,80,0.99:1.97,,0.26:1.09,1.6
古祠の瓏(完凸),沈淪4,HP%+元素バフ+会心ダメージ,フリーナ+白朮+万葉,34557.25,34557.25,973,576,39401.42,1.566,0.3,80,0.99:1.97,,0.57:0.47,1.6
久遠流転の大典,ファントム4,攻撃%+HP%+HP%,フリーナ+鍾離+万葉,34536.42,34536.42,1410.5,576,39195.69,0.95,0.15,0,1.00:2.09,,0.64:0.33,1.6
久遠流転の大典,ファントム4,防御%+HP%+HP%,フリーナ+鍾離+万葉,34536.42,34536.42,1061,911.808,39195.69,0.95,0.15,0,1.00:2.09,,0.64:0.33,1.6
久遠流転の大典,ファントム4,HP%+HP%+元素熟知,フリーナ+鍾離+万葉,34536.42,34536.42,1061,576,39195.69,0.95,0.15,187,1.00:2.09,,0.64:0.33,1.6
久遠流転の大典,ファントム4,HP%+HP%+治癒効果,フリーナ+鍾離+万葉,34536.42,34536.42,1061,576,39195.69,0.95,0.15,0,1.00:2.09,,0.64:0.33,1.6
久遠流転の大典,ファントム4,元チャ+HP%+HP%,フリーナ+鍾離+万葉,34536.42,34536.42,1061,576,39195.69,0.95,0.15,0,1.00:2.09,,0.64:0.33,1.6
古祠の瓏(完凸),ファントム4,攻撃%+元素バフ+HP%,フリーナ+鍾離+万葉,34517.07,34517.07,1281.492,576,39401.42,1.416,0.15,80,1.00:2.02,,0.23:1.14,1.6
古祠の瓏(完凸),ファントム4,防御%+元素バフ+HP%,フリーナ+鍾離+万葉,34517.07,34517.07,973,911.808,39401.42,1.416,0.15,80,1.00:2.02,,0.23:1.14,1.6
古祠の瓏(完凸),ファントム4,HP%+元素バフ+元素熟知,フリーナ+鍾離+万葉,34517.07,34517.07,973,576,39401.42,1.416,0.15,267,1.00:2.02,,0.23:1.14,1.6
古祠の瓏(完凸),ファントム4,HP%+元素バフ+治癒効果,フリーナ+鍾離+万葉,34517.07,34517.07,973,576,39401.42,1.416,0.15,80,1.00:2.02,,0.23:1.14,1.6
古祠の瓏(完凸),ファントム4,元チャ+元素バフ+HP%,フリーナ+鍾離+万葉,34517.07,34517.07,973,576,39401.42,1.416,0.15,80,1.00:2.02,,0.23:1.14,1.6
久遠流転の大典,ファントム4,攻撃%+HP%+HP%,鍾離+白朮+万葉,34498.87,34498.87,1410.5,576,35521.94,0.6,0.15,0,1.00:2.09,,0.64:0.33,1.6
久遠流転の大典,ファントム4,防御%+HP%+HP%,鍾離+白朮+万葉,34498.87,34498.87,1061,911.808,35521.94,0.6,0.15,0,1.00:2.09,,0.64:0.33,1.6
久遠流転の大典,ファントム4,HP%+HP%+元素熟知,鍾離+白朮+万葉,34498.87,34498.87,1061,576,35521.94,0.6,0.15,187,1.00:2.09,,0.64:0.33,1.6
久遠流転の大典,ファントム4,HP%+HP%+治癒効果,鍾離+白朮+万葉,34498.87,34498.87,1061,576,35521.94,0.6,0.15,0,1.00:2.09,,0.64:0.33,1.6
久遠流転の大典,ファントム4,元チャ+HP%+HP%,鍾離+白朮+万葉,34498.87,34498.87,1061,576,35521.94,0.6,0.15,0,1.00:2.09,,0.64:0.33,1.6
久遠流転の大典,花海+楽団,HP%+元素バフ+会心ダメージ,鍾離+白朮+万葉,34454.85,34454.85,1061,576,31613.07,1.066,0,80,0.85:2.39,,0.80:0.00,1.6
久遠流転の大典,花海+金メッキ,HP%+元素バフ+会心ダメージ,鍾離+白朮+万葉,34454.85,34454.85,1061,576,31613.07,1.066,0,80,0.85:2.39,,0.80:0.00,1.6
久遠流転の大典,楽団+千岩,HP%+元素バフ+会心ダメージ,鍾離+白朮+万葉,34454.85,34454.85,1061,576,31613.07,1.066,0,80,0.85:2.39,,0.80:0.00,1.6
久遠流転の大典,金メッキ+千岩,HP%+元素バフ+会心ダメージ,鍾離+白朮+万葉,34454.85,34454.85,1061,576,31613.07,1.066,0,80,0.85:2.39,,0.80:0.00,1.6
古祠の瓏(完凸),花海+千岩,HP%+元素バフ+HP%,鍾離+白朮+万葉,34442.9,34442.9,973,576,48453.54,1.066,0,80,0.83:1.66,,0.41:0.78,1.6
古祠の瓏(完凸),ファントム+沈淪,HP%+HP%+会心率,鍾離+白朮+万葉,34441.89,34441.89,973,576,42575.54,0.75,0.15,80,0.99:1.97,,0.26:1.09,1.6
古祠の瓏(完凸),ファントム+沈淪,HP%+HP%+会心ダメージ,鍾離+白朮+万葉,34441.89,34441.89,973,576,42575.54,0.75,0.15,80,0.99:1.97,,0.57:0.47,1.6
久遠流転の大典,花海+楽団,HP%+元素バフ+会心率,フリーナ+鍾離+万葉,34436.73,34436.73,1061,576,35286.82,1.416,0,80,1.00:2.04,,0.66:0.28,1.6
久遠流転の大典,花海+金メッキ,HP%+元素バフ+会心率,フリーナ+鍾離+万葉,34436.73,34436.73,1061,576,35286.82,1.416,0,80,1.00:2.04,,0.66:0.28,1.6
久遠流転の大典,楽団+千岩,HP%+元素バフ+会心率,フリーナ+鍾離+万葉,34436.73,34436.73,1061,576,35286.82,1.416,0,80,1.00:2.04,,0.66:0.28,1.6
久遠流転の大典,金メッキ+千岩,HP%+元素バフ+会心率,フリーナ+鍾離+万葉,34436.73,34436.73,1061,576,35286.82,1.416,0,80,1.00:2.04,,0.66:0.28,1.6
古祠の瓏(完凸),ファントム4,HP%+元素バフ+HP%,アルベド+鍾離+万葉,34390.65,34390.65,973,576,42575.54,1.216,0.15,205,1.00:2.02,,0.23:1.14,1.6
古祠の瓏(完凸),楽団4,HP%+元素バフ+HP%,フリーナ+鍾離+万葉,34386.75,34386.75,973,576,46249.29,1.416,0,160,0.83:1.66,,0.41:0.78,1.6
久遠流転の大典,ファントム4,HP%+HP%+HP%,アルベド+鍾離+万葉,34370.27,34370.27,1061,576,42369.81,0.75,0.15,125,1.00:2.09,,0.64:0.33,1.6
久遠流転の大典,花海+楽団,HP%+HP%+会心率,フリーナ+鍾離+万葉,34363.02,34363.02,1061,576,42134.69,0.95,0,80,1.00:2.04,,0.66:0.28,1.6
久遠流転の大典,花海+金メッキ,HP%+HP%+会心率,フリーナ+鍾離+万葉,34363.02,34363.02,1061,576,42134.69,0.95,0,80,1.00:2.04,,0.66:0.28,1.6
久遠流転の大典,楽団+千岩,HP%+HP%+会心率,フリーナ+鍾離+万葉,34363.02,34363.02,1061,576,42134.69,0.95,0,80,1.00:2.04,,0.66:0.28,1.6
久遠流転の大典,金メッキ+千岩,HP%+HP%+会心率,フリーナ+鍾離+万葉,34363.02,34363.02,1061,576,42134.69,0.95,0,80,1.00:2.04,,0.66:0.28,1.6
古祠の瓏(完凸),ファントム+花海,HP%+HP%+会心率,フリーナ+鍾離+万葉,34359.3,34359.3,973,576,49188.29,0.95,0.15,80,0.99:1.97,,0.26:1.09,1.6
古祠の瓏(完凸),ファントム+花海,HP%+HP%+会心ダメージ,フリーナ+鍾離+万葉,34359.3,34359.3,973,576,49188.29,0.95,0.15,80,0.99:1.97,,0.57:0.47,1.6
古祠の瓏(完凸),ファントム+千岩,HP%+HP%+会心率,フリーナ+鍾離+万葉,34359.3,34359.3,973,576,49188.29,0.95,0.15,80,0.99:1.97,,0.26:1.09,1.6
古祠の瓏(完凸),ファントム+千岩,HP%+HP%+会心ダメージ,フリーナ+鍾離+万葉,34359.3,34359.3,973,576,49188.29,0.95,0.15,80,0.99:1.97,,0.57:0.47,1.6
古祠の瓏(完凸),花海+沈淪,HP%+HP%+会心率,フリーナ+鍾離+万葉,34359.3,34359.3,973,576,49188.29,1.1,0,80,0.99:1.97,,0.26:1.09,1.6
古祠の瓏(完凸),花海+沈淪,HP%+HP%+会心ダメージ,フリーナ+鍾離+万葉,34359.3,34359.3,973,576,49188.29,1.1,0,80,0.99:1.97,,0.57:0.47,1.6
古祠の瓏(完凸),千岩+沈淪,HP%+HP%+会心率,フリーナ+鍾離+万葉,34359.3,34359.3,973,576,49188.29,1.1,0,80,0.99:1.97,,0.26:1.09,1.6
古祠の瓏(完凸),千岩+沈淪,HP%+HP%+会心ダメージ,フリーナ+鍾離+万葉,34359.3,34359.3,973,576,49188.29,1.1,0,80,0.99:1.97,,0.57:0.47,1.6
久遠流転の大典,花海+千岩,HP%+元素バフ+会心率,アルベド+フリーナ+万葉,34320.54,34320.54,1061,576,38225.82,1.416,0,125,1.00:2.04,,0.66:0.28,1.6
久遠流転の大典,花海+千岩,HP%+元素バフ+会心率,フリーナ+白朮+万葉,34320.54,34320.54,1061,576,38225.82,1.416,0,0,1.00:2.04,,0.66:0.28,1.6
凛流の監視者,ファントム4,HP%+HP%+HP%,フリーナ+鍾離+万葉,34279.84,34279.84,1334.12,576,43692.36,0.95,0.63,0,0.94:1.87,,0.31:0.99,1.6
久遠流転の大典,花海+楽団,HP%+元素バフ+会心ダメージ,フリーナ+鍾離+万葉,34276.09,34276.09,1061,576,35286.82,1.416,0,80,0.85:2.39,,0.80:0.00,1.6
久遠流転の大典,花海+金メッキ,HP%+元素バフ+会心ダメージ,フリーナ+鍾離+万葉,34276.09,34276.09,1061,576,35286.82,1.416,0,80,0.85:2.39,,0.80:0.00,1.6
久遠流転の大典,楽団+千岩,HP%+元素バフ+会心ダメージ,フリーナ+鍾離+万葉,34276.09,34276.09,1061,576,35286.82,1.416,0,80,0.85:2.39,,0.80:0.00,1.6
久遠流転の大典,金メッキ+千岩,HP%+元素バフ+会心ダメージ,フリーナ+鍾離+万葉,34276.09,34276.09,1061,576,35286.82,1.416,0,80,0.85:2.39,,0.80:0.00,1.6
久遠流転の大典,花海+千岩,HP%+元素バフ+HP%,アルベド+白朮+万葉,34267.96,34267.96,1061,576,41399.94,1.066,0,125,0.85:1.77,,0.80:0.00,1.6
古祠の瓏(完凸),沈淪4,HP%+HP%+HP%,フリーナ+鍾離+万葉,34254.41,34254.41,973,576,53097.16,1.1,0.3,80,0.83:1.66,,0.41:0.78,1.6
凛流の監視者,ファントム4,HP%+元素バフ+HP%,フリーナ+鍾離+万葉,34252.71,34252.71,1334.12,576,36844.49,1.416,0.63,0,0.94:1.87,,0.31:0.99,1.6
久遠流転の大典,ファントム4,HP%+元素バフ+会心率,アルベド+白朮+万葉,34251.59,34251.59,1061,576,28674.07,1.066,0.15,125,1.00:2.40,,0.48:0.64,1.6
久遠流転の大典,ファントム4,HP%+元素バフ+会心ダメージ,アルベド+白朮+万葉,34251.59,34251.59,1061,576,28674.07,1.066,0.15,125,1.00:2.40,,0.79:0.02,1.6
サーフィンタイム,ファントム4,HP%+HP%+HP%,フリーナ+鍾離+万葉,34240.16,34240.16,1061,576,46631.36,0.95,0.63,0,1.00:2.09,,0.64:0.33,1.6
久遠流転の大典,花海+楽団,HP%+HP%+会心率,鍾離+白朮+万葉,34220.35,34220.35,1061,576,38460.94,0.6,0,80,1.00:2.04,,0.66:0.28,1.6
久遠流転の大典,花海+金メッキ,HP%+HP%+会心率,鍾離+白朮+万葉,34220.35,34220.35,1061,576,38460.94,0.6,0,80,1.00:2.04,,0.66:0.28,1.6
久遠流転の大典,楽団+千岩,HP%+HP%+会心率,鍾離+白朮+万葉,34220.35,34220.35,1061,576,38460.94,0.6,0,80,1.00:2.04,,0.66:0.28,1.6
久遠流転の大典,金メッキ+千岩,HP%+HP%+会心率,鍾離+白朮+万葉,34220.35,34220.35,1061,576,38460.94,0.6,0,80,1.00:2.04,,0.66:0.28,1.6
久遠流転の大典,花海+楽団,HP%+HP%+会心ダメージ,フリーナ+鍾離+万葉,34202.72,34202.72,1061,576,42134.69,0.95,0,80,0.85:2.39,,0.80:0.00,1.6
久遠流転の大典,花海+金メッキ,HP%+HP%+会心ダメージ,フリーナ+鍾離+万葉,34202.72,34202.72,1061,576,42134.69,0.95,0,80,0.85:2.39,,0.80:0.00,1.6
