武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,HP,バフ,会心ダメ期待値,熟知,元素反応,率ダメ,聖遺物組み合わせ,サブステ,サブHP%,サブHP,スコア
護摩,ファントム4,攻撃%+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),86359,4870,27330,1.886,3.174,100,1.777778,1.00:2.17,,0.37:0.63,0,0,1.36
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),86359,4387,24220,1.77,2.300884,661,2.836325,0.81:1.61,,0.32:0.73,0,0,1.36
護摩,しめ縄4,元素熟知+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),86355,4673,23442,1.486,2.12858,474,2.553895,0.73:1.55,,0.68:0.00,0,0,1.36
護摩,ファントム4,元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),86348,3703,27330,1.39,3.174,287,2.208852,1.00:2.17,,0.68:0.01,0,0,1.36
護摩,ファントム4,元素熟知+攻撃%+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),86348,3703,27330,1.39,3.174,287,2.208852,1.00:2.17,,0.37:0.63,0,0,1.36
匣中滅龍(R5),ファントム4,HP%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),86326,4050,31467,1.78,2.698325,508,2.609364,0.92:1.84,,0.51:0.34,0,0,1.36
匣中滅龍(R5),ファントム4,HP%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),86326,4050,31467,1.78,2.698324,508,2.609364,0.92:1.84,,0.20:0.96,0,0,1.36
護摩,火魔女4(1),元素熟知+炎バフ+会心ダメージ,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),86303,3371,27330,1.511,2.75608,287,2.658852,0.81:2.17,,0.68:0.00,0,0,1.36
護摩,しめ縄4,元素熟知+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),86277,4685,23442,1.32,2.58264,287,2.208852,0.73:2.17,,0.68:0.00,0,0,1.36
赤砂の杖(スキル命中1),しめ縄4,HP%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),86265,4541,31467,1.77,2.850888,287,2.208852,0.96:1.92,,0.47:0.42,0,0,1.36
赤砂の杖(スキル命中1),しめ縄4,HP%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),86265,4541,31467,1.77,2.850888,287,2.208852,0.96:1.92,,0.16:1.04,0,0,1.36
護摩,火魔女4(1),元素熟知+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),86256,4224,23442,1.045,2.58264,474,2.778895,0.73:2.17,,0.68:0.00,0,0,1.36
護摩,しめ縄+ファントム,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),86198,4352,23442,1.436,2.645298,287,2.208852,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,しめ縄+火魔女,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),86198,4352,23442,1.436,2.645298,287,2.208852,0.91:1.81,,0.55:0.27,0,0,1.36
和璞鳶,しめ縄4,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),86192,4274,24220,1.936,2.591328,287,2.433852,0.89:1.78,,0.54:0.28,0,0,1.36
和璞鳶,しめ縄4,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),86192,4274,24220,1.936,2.591328,287,2.433852,0.89:1.78,,0.23:0.90,0,0,1.36
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),86177,4285,20332,1.02,2.850888,474,2.553895,0.96:1.92,,0.47:0.42,0,0,1.36
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),86177,4285,20332,1.02,2.850888,474,2.553895,0.96:1.92,,0.16:1.04,0,0,1.36
死闘の槍(R5、敵1のみ),ファントム4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),86154,3865,24220,1.886,3.211,287,2.208852,1.00:2.21,,0.33:0.71,0,0,1.36
死闘の槍(R5、敵1のみ),ファントム4,元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),86154,3865,24220,1.886,3.211,287,2.208852,1.00:2.21,,0.02:1.33,0,0,1.36
護摩,ファントム4,HP%+元素熟知+攻撃%,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),86153,4287,34578,1.39,2.735384,287,2.208852,0.93:1.86,,0.52:0.32,0,0,1.36
赤砂の杖(スキル命中1),ファントム4,元素熟知+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),86139,3276,24220,1.556,2.946365,474,2.553895,0.99:1.97,,0.14:1.09,0,0,1.36
護摩,しめ縄4,元素熟知+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),86108,3820,27330,1.44,2.645298,474,2.553895,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,しめ縄4,HP%+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),86085,5250,34578,1.77,2.12858,474,2.553895,0.73:1.55,,0.68:0.00,0,0,1.36
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),86073,3101,24220,1.74,2.850888,474,2.553895,0.96:1.92,,0.47:0.42,0,0,1.36
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),86073,3101,24220,1.74,2.850888,474,2.553895,0.96:1.92,,0.16:1.04,0,0,1.36
護摩,ファントム4,元素熟知+元素熟知+攻撃%,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),86039,3703,27330,1.39,2.735384,474,2.553895,0.93:1.86,,0.52:0.32,0,0,1.36
護摩,火魔女4(1),元素熟知+元素熟知+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),86032,4537,27330,1.075,2.793618,474,3.003896,0.95:1.89,,0.51:0.35,0,0,1.36
赤砂の杖(スキル命中1),ファントム4,HP%+元素熟知+元素熟知,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),86026,3438,31467,1.39,2.946365,474,2.553895,0.99:1.97,,0.14:1.09,0,0,1.36
赤砂の杖(スキル命中1),金メッキ4(同元素0),元素熟知+炎バフ+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),86026,4061,20332,1.286,2.300884,704,2.89417,0.81:1.61,,0.32:0.73,0,0,1.36
護摩,しめ縄4,元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),86010,4998,27330,1.77,2.58264,287,2.208852,0.73:2.17,,0.68:0.00,0,0,1.36
護摩,金メッキ4(同元素0),元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),86001,3371,27330,1.706,2.58264,517,2.623718,0.73:2.17,,0.68:0.00,0,0,1.36
護摩,火魔女4(1),HP%+炎バフ+会心率,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85998,3955,34578,1.511,2.793618,100,2.227778,0.95:1.89,,0.51:0.35,0,0,1.36
護摩,火魔女4(1),HP%+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85994,4808,30690,1.045,2.58264,287,2.433852,0.73:2.17,,0.68:0.00,0,0,1.36
護摩,金メッキ4(同元素0),攻撃%+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85990,4870,27330,1.736,2.58264,330,2.294798,0.73:2.17,,0.68:0.00,0,0,1.36
赤砂の杖(スキル命中0),火魔女4(1),元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),85989,3891,24220,1.541,3.004,287,2.658852,1.00:2.00,,0.43:0.50,0,0,1.36
赤砂の杖(スキル命中0),火魔女4(1),元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),85989,3891,24220,1.541,3.004,287,2.658852,1.00:2.00,,0.12:1.12,0,0,1.36
護摩,火魔女4(1),HP%+元素熟知+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),85954,5121,34578,1.075,2.793618,287,2.658852,0.95:1.89,,0.51:0.35,0,0,1.36
護摩,金メッキ4(同元素0),攻撃%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85897,4556,23442,1.286,2.58264,330,2.294798,0.73:2.17,,0.68:0.00,0,0,1.36
護摩,金メッキ4(同元素0),HP%+HP%+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85881,4539,41825,1.24,2.645298,330,2.294798,0.91:1.81,,0.55:0.27,0,0,1.36
和璞鳶,ファントム4,HP%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85881,4588,31467,1.54,3.064,287,2.208852,1.00:2.06,,0.40:0.56,0,0,1.36
和璞鳶,ファントム4,HP%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85881,4588,31467,1.54,3.064,287,2.208852,1.00:2.06,,0.09:1.18,0,0,1.36
護摩,金メッキ4(同元素0),元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85865,4537,27330,1.27,2.645298,704,2.89417,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,しめ縄4,HP%+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),85862,4405,34578,1.44,2.645298,287,2.208852,0.91:1.81,,0.55:0.27,0,0,1.36
赤砂の杖(スキル命中0),火魔女4(1),元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85840,3988,24220,1.495,2.850888,474,2.778895,0.96:1.92,,0.47:0.42,0,0,1.36
赤砂の杖(スキル命中0),火魔女4(1),元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85840,3988,24220,1.495,2.850888,474,2.778895,0.96:1.92,,0.16:1.04,0,0,1.36
赤砂の杖(スキル命中0),金メッキ4(同元素0),HP%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85807,4123,27579,1.286,2.850888,330,2.294798,0.96:1.92,,0.47:0.42,0,0,1.36
赤砂の杖(スキル命中0),金メッキ4(同元素0),HP%+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85807,4123,27579,1.286,2.850888,330,2.294798,0.96:1.92,,0.16:1.04,0,0,1.36
護摩,しめ縄4,元素熟知+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),85801,4998,27330,1.35,2.75608,287,2.433852,0.81:2.17,,0.68:0.00,0,0,1.36
護摩,ファントム+火魔女,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85783,4537,27330,1.57,2.645298,474,2.553895,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,金メッキ4(同元素0),HP%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85782,5121,34578,1.27,2.58264,517,2.623718,0.73:2.17,,0.68:0.00,0,0,1.36
護摩,しめ縄4,攻撃%+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),85757,4998,27330,1.816,2.793618,100,2.002778,0.95:1.89,,0.51:0.35,0,0,1.36
赤砂の杖(スキル命中0),ファントム4,元素熟知+炎バフ+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85755,4193,24220,1.886,2.946365,287,2.208852,0.99:1.97,,0.14:1.09,0,0,1.36
赤砂の杖(スキル命中0),しめ縄4,HP%+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85739,4218,27579,1.32,2.850888,287,2.208852,0.96:1.92,,0.47:0.42,0,0,1.36
赤砂の杖(スキル命中0),しめ縄4,HP%+元素熟知+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85739,4218,27579,1.32,2.850888,287,2.208852,0.96:1.92,,0.16:1.04,0,0,1.36
和璞鳶,しめ縄4,元素熟知+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85697,4031,20332,1.44,2.451808,474,2.553895,0.85:1.70,,0.58:0.20,0,0,1.36
和璞鳶,しめ縄4,元素熟知+元素熟知+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85697,4031,20332,1.44,2.451808,474,2.553895,0.85:1.70,,0.27:0.82,0,0,1.36
護摩,しめ縄+ファントム,元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85676,4665,27330,1.886,2.645298,287,2.208852,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,しめ縄+火魔女,元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85676,4665,27330,1.886,2.645298,287,2.208852,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,ファントム4,HP%+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),85670,4276,34578,1.09,3.174,287,2.208852,1.00:2.17,,0.68:0.01,0,0,1.36
護摩,ファントム4,HP%+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),85670,4276,34578,1.09,3.174,287,2.208852,1.00:2.17,,0.37:0.63,0,0,1.36
護摩,しめ縄4,HP%+炎バフ+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85666,4083,34578,2.206,2.645298,100,1.777778,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,金メッキ4(同元素0),元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85655,4545,23442,0.986,2.645298,517,2.623718,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,しめ縄4,HP%+炎バフ+元素熟知,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85647,4083,34578,2.206,2.12858,287,2.208852,0.73:1.55,,0.68:0.00,0,0,1.36
護摩,金メッキ4(同元素0),HP%+HP%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85614,5705,41825,1.27,2.645298,330,2.294798,0.91:1.81,,0.55:0.27,0,0,1.36
赤砂の杖(スキル命中1),しめ縄4,元素熟知+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85597,4285,20332,1.486,2.300884,474,2.553895,0.81:1.61,,0.32:0.73,0,0,1.36
護摩,ファントム+火魔女,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85570,4537,27330,2.036,2.58264,287,2.208852,0.73:2.17,,0.68:0.00,0,0,1.36
護摩,金メッキ4(同元素0),HP%+元素熟知+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85554,3955,34578,1.24,2.645298,517,2.623718,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,火魔女4(1),HP%+炎バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85548,5121,34578,1.961,2.12858,287,2.433852,0.73:1.55,,0.68:0.00,0,0,1.36
護摩,ファントム4,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),85521,3692,27330,1.09,3.174,474,2.553895,1.00:2.17,,0.68:0.01,0,0,1.36
護摩,ファントム4,元素熟知+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),85521,3692,27330,1.09,3.174,474,2.553895,1.00:2.17,,0.37:0.63,0,0,1.36
赤砂の杖(スキル命中1),ファントム+金メッキ,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85517,4035,24220,1.886,2.850888,367,2.365403,0.96:1.92,,0.47:0.42,0,0,1.36
赤砂の杖(スキル命中1),ファントム+金メッキ,元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85517,4035,24220,1.886,2.850888,367,2.365403,0.96:1.92,,0.16:1.04,0,0,1.36
赤砂の杖(スキル命中1),火魔女+金メッキ,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85517,4035,24220,1.886,2.850888,367,2.365403,0.96:1.92,,0.47:0.42,0,0,1.36
赤砂の杖(スキル命中1),火魔女+金メッキ,元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85517,4035,24220,1.886,2.850888,367,2.365403,0.96:1.92,,0.16:1.04,0,0,1.36
護摩,火魔女4(1),元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),85508,3692,27330,1.631,2.645298,287,2.433852,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,火魔女4(1),HP%+炎バフ+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85453,3955,34578,1.931,2.645298,100,2.002778,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,火魔女4(1),HP%+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85413,5121,34578,1.961,2.58264,100,2.002778,0.73:2.17,,0.68:0.00,0,0,1.36
護摩,しめ縄4,攻撃%+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85410,4685,23442,1.786,2.645298,100,1.777778,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,金メッキ4(同元素0),HP%+炎バフ+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85409,4808,30690,1.286,2.12858,517,2.623718,0.73:1.55,,0.68:0.00,0,0,1.36
赤砂の杖(スキル命中1),金メッキ4(同元素0),元素熟知+炎バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85407,4305,24220,1.736,2.300884,704,2.89417,0.81:1.61,,0.32:0.73,0,0,1.36
護摩,金メッキ4(同元素0),HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),85393,4276,34578,1.406,2.645298,330,2.294798,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,しめ縄4,元素熟知+炎バフ+攻撃%,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85391,4685,23442,1.786,2.12858,287,2.208852,0.73:1.55,,0.68:0.00,0,0,1.36
赤砂の杖(スキル命中1),金メッキ4(同元素0),元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85373,4203,20332,0.986,2.850888,517,2.623718,0.96:1.92,,0.47:0.42,0,0,1.36
赤砂の杖(スキル命中1),金メッキ4(同元素0),元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85373,4203,20332,0.986,2.850888,517,2.623718,0.96:1.92,,0.16:1.04,0,0,1.36
護摩,しめ縄4,元素熟知+攻撃%+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85366,3832,27330,1.74,2.645298,287,2.208852,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,ファントム4,HP%+元素熟知+元素熟知,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),85364,4276,34578,1.09,2.735384,474,2.553895,0.93:1.86,,0.52:0.32,0,0,1.36
護摩,金メッキ4(同元素0),元素熟知+炎バフ+会心率,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85327,3371,27330,1.286,2.793618,517,2.848718,0.95:1.89,,0.51:0.35,0,0,1.36
護摩,金メッキ4(同元素0),攻撃%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),85295,4870,27330,1.316,2.75608,330,2.519798,0.81:2.17,,0.68:0.00,0,0,1.36
護摩,火魔女4(1),HP%+元素熟知+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85266,3955,34578,1.465,2.58264,287,2.433852,0.73:2.17,,0.68:0.00,0,0,1.36
赤砂の杖(スキル命中0),ファントム4,元素熟知+炎バフ+元素熟知,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85264,2851,24220,1.856,2.946365,474,2.553895,0.99:1.97,,0.14:1.09,0,0,1.36
赤砂の杖(スキル命中1),金メッキ4(同元素0),HP%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85217,4609,31467,1.27,2.850888,517,2.623718,0.96:1.92,,0.47:0.42,0,0,1.36
赤砂の杖(スキル命中1),金メッキ4(同元素0),HP%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85217,4609,31467,1.27,2.850888,517,2.623718,0.96:1.92,,0.16:1.04,0,0,1.36
護摩,金メッキ4(同元素0),HP%+炎バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85214,5121,34578,1.736,2.12858,517,2.623718,0.73:1.55,,0.68:0.00,0,0,1.36
護摩,しめ縄+ファントム,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),85187,4665,27330,1.466,2.793618,287,2.433852,0.95:1.89,,0.51:0.35,0,0,1.36
護摩,しめ縄+火魔女,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),85187,4665,27330,1.466,2.793618,287,2.433852,0.95:1.89,,0.51:0.35,0,0,1.36
護摩,火魔女4(1),元素熟知+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85185,4870,27330,1.495,2.645298,287,2.433852,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,ファントム4,HP%+HP%+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85175,4539,41825,1.39,3.174,100,1.777778,1.00:2.17,,0.68:0.01,0,0,1.36
護摩,ファントム4,HP%+HP%+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85175,4539,41825,1.39,3.174,100,1.777778,1.00:2.17,,0.37:0.63,0,0,1.36
護摩,しめ縄+金メッキ,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),85152,4665,27330,1.316,2.793618,367,2.590403,0.95:1.89,,0.51:0.35,0,0,1.36
護摩,しめ縄4,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85136,4673,23442,1.02,2.58264,474,2.553895,0.73:2.17,,0.68:0.00,0,0,1.36
赤砂の杖(スキル命中1),金メッキ4(同元素0),HP%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),85128,4459,31467,1.316,3.004,330,2.519798,1.00:2.00,,0.43:0.50,0,0,1.36
赤砂の杖(スキル命中1),金メッキ4(同元素0),HP%+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),85128,4459,31467,1.316,3.004,330,2.519798,1.00:2.00,,0.12:1.12,0,0,1.36
護摩,ファントム+金メッキ,HP%+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85127,4808,30690,1.436,2.645298,180,1.974684,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,火魔女+金メッキ,HP%+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85127,4808,30690,1.436,2.645298,180,1.974684,0.91:1.81,,0.55:0.27,0,0,1.36
赤砂の杖(スキル命中0),金メッキ4(同元素0),HP%+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85117,4367,31467,1.736,2.850888,330,2.294798,0.96:1.92,,0.47:0.42,0,0,1.36
赤砂の杖(スキル命中0),金メッキ4(同元素0),HP%+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85117,4367,31467,1.736,2.850888,330,2.294798,0.96:1.92,,0.16:1.04,0,0,1.36
赤砂の杖(スキル命中0),しめ縄4,元素熟知+炎バフ+元素熟知,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),85105,4104,24220,1.816,2.433125,474,2.778895,0.85:1.69,,0.28:0.81,0,0,1.36
赤砂の杖(スキル命中0),ファントム4,元素熟知+元素熟知+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),85069,4290,24220,1.42,2.946365,474,2.553895,0.99:1.97,,0.14:1.09,0,0,1.36
赤砂の杖(スキル命中1),ファントム4,HP%+炎バフ+元素熟知,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),85042,3288,31467,1.856,2.946365,287,2.208852,0.99:1.97,,0.14:1.09,0,0,1.36
