武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,HP,バフ,会心ダメ期待値,熟知,元素反応,率ダメ,聖遺物組み合わせ,サブステ,サブHP%,サブHP,スコア
赤砂の杖(スキル命中1),火魔女4(1),元素熟知+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),77285,3877,20332,1.045,2.520768,474,2.778895,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中1),火魔女4(1),元素熟知+元素熟知+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),77285,3877,20332,1.045,2.520768,474,2.778895,0.87:1.74,,0.07:0.86,0,0,1
護摩,金メッキ4(同元素0),元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),77281,4224,23442,1.286,2.1924,517,2.623718,0.55:2.17,,0.50:0.00,0,0,1
護摩,ファントム4,HP%+炎バフ+元素熟知,フリーナ(フル)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),77263,3955,34578,1.886,2.554085,287,2.433852,0.88:1.76,,0.39:0.22,0,0,1
赤砂の杖(スキル命中1),しめ縄4,HP%+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),77255,4298,27579,1.32,2.520768,287,2.208852,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中1),しめ縄4,HP%+元素熟知+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),77255,4298,27579,1.32,2.520768,287,2.208852,0.87:1.74,,0.07:0.86,0,0,1
赤砂の杖(スキル命中1),ファントム4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),77230,2834,24220,1.856,3.104,287,2.208852,1.00:2.10,,0.20:0.60,0,0,1
護摩,火魔女4(1),HP%+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),77222,5121,34578,1.961,2.334978,100,2.002778,0.82:1.63,,0.46:0.09,0,0,1
赤砂の杖(スキル命中1),ファントム4,元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),77207,4273,24220,1.42,3.104,287,2.208852,1.00:2.10,,0.20:0.60,0,0,1
護摩,しめ縄4,HP%+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),77170,4936,30690,1.32,2.1924,287,2.208852,0.55:2.17,,0.50:0.00,0,0,1
護摩,金メッキ4(同元素0),元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),77119,4537,27330,1.316,2.36584,517,2.848718,0.63:2.17,,0.50:0.00,0,0,1
護摩,火魔女4(1),HP%+元素熟知+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),77090,3955,34578,1.465,2.334978,287,2.433852,0.82:1.63,,0.46:0.09,0,0,1
赤砂の杖(スキル命中1),ファントム4,元素熟知+元素熟知+元素熟知,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),77071,3134,24220,1.39,2.607424,661,2.836325,0.90:1.79,,0.05:0.91,0,0,1
護摩,ファントム4,HP%+炎バフ+HP%,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),77022,5705,41825,1.886,2.416245,100,1.777778,0.84:1.68,,0.43:0.14,0,0,1
死闘の槍(R5、敵2以上),ファントム4,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),77018,3775,24220,1.42,3.031,474,2.553895,1.00:2.03,,0.24:0.53,0,0,1
護摩,金メッキ4(同元素0),HP%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),76998,5121,34578,1.316,2.36584,330,2.519798,0.63:2.17,,0.50:0.00,0,0,1
護摩,しめ縄4,元素熟知+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76972,4673,23442,1.02,2.334978,474,2.553895,0.82:1.63,,0.46:0.09,0,0,1
赤砂の杖(スキル命中0),火魔女4(1),元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76968,3891,24220,1.961,2.520768,287,2.433852,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中0),火魔女4(1),元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76968,3891,24220,1.961,2.520768,287,2.433852,0.87:1.74,,0.07:0.86,0,0,1
護摩,金メッキ4(同元素0),HP%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),76941,4808,30690,1.286,2.1924,330,2.294798,0.55:2.17,,0.50:0.00,0,0,1
護摩,しめ縄4,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76928,4673,23442,1.486,2.1924,287,2.208852,0.55:2.17,,0.50:0.00,0,0,1
死闘の槍(R5、敵1のみ),ファントム4,元素熟知+炎バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76910,3865,24220,1.886,2.4792,474,2.553895,0.86:1.72,,0.08:0.84,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),76893,4143,20332,1.32,2.026745,661,2.836325,0.72:1.43,,0.23:0.55,0,0,1
護摩,しめ縄4,元素熟知+攻撃%+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),76861,4998,27330,1.35,2.468898,287,2.433852,0.86:1.71,,0.42:0.17,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),HP%+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76853,4459,31467,1.736,2.520768,330,2.294798,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),HP%+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76853,4459,31467,1.736,2.520768,330,2.294798,0.87:1.74,,0.07:0.86,0,0,1
護摩,ファントム4,元素熟知+元素熟知+元素熟知,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),76823,3371,27330,1.39,2.416245,661,2.836325,0.84:1.68,,0.43:0.14,0,0,1
護摩,しめ縄4,HP%+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76793,5250,34578,2.236,2.334978,100,1.777778,0.82:1.63,,0.46:0.09,0,0,1
護摩,しめ縄+金メッキ,元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76776,4665,27330,1.736,2.334978,367,2.365403,0.82:1.63,,0.46:0.09,0,0,1
護摩,金メッキ4(同元素0),HP%+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76766,5121,34578,1.736,2.1924,330,2.294798,0.55:2.17,,0.50:0.00,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76755,4055,20332,1.486,2.520768,287,2.208852,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76755,4055,20332,1.486,2.520768,287,2.208852,0.87:1.74,,0.07:0.86,0,0,1
赤砂の杖(スキル命中0),金メッキ4(同元素0),元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),76742,4010,24220,1.316,2.663488,517,2.848718,0.91:1.82,,0.34:0.32,0,0,1
赤砂の杖(スキル命中0),金メッキ4(同元素0),元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),76742,4010,24220,1.316,2.663488,517,2.848718,0.91:1.82,,0.03:0.94,0,0,1
護摩,ファントム4,HP%+元素熟知+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76709,5454,34578,1.42,2.416245,287,2.208852,0.84:1.68,,0.43:0.14,0,0,1
護摩,しめ縄4,HP%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76686,5250,34578,1.77,2.1924,287,2.208852,0.55:2.17,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),ファントム+金メッキ,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),76634,3792,20332,1.436,2.520768,367,2.365403,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中1),ファントム+金メッキ,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),76634,3792,20332,1.436,2.520768,367,2.365403,0.87:1.74,,0.07:0.86,0,0,1
赤砂の杖(スキル命中1),火魔女+金メッキ,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),76634,3792,20332,1.436,2.520768,367,2.365403,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中1),火魔女+金メッキ,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),76634,3792,20332,1.436,2.520768,367,2.365403,0.87:1.74,,0.07:0.86,0,0,1
護摩,ファントム4,HP%+炎バフ+会心率,フリーナ(フル)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),76521,3955,34578,1.886,3.074,100,2.002778,1.00:2.07,,0.24:0.53,0,0,1
護摩,しめ縄+金メッキ,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),76462,4352,23442,1.286,2.334978,367,2.365403,0.82:1.63,,0.46:0.09,0,0,1
護摩,金メッキ4(同元素0),攻撃%+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),76407,4870,27330,1.316,2.468898,330,2.519798,0.86:1.71,,0.42:0.17,0,0,1
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),76377,3722,20332,1.786,2.396121,287,2.208852,0.84:1.67,,0.42:0.17,0,0,1
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),76377,3722,20332,1.786,2.396121,287,2.208852,0.84:1.67,,0.11:0.79,0,0,1
護摩,ファントム4,HP%+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76349,5454,34578,1.42,2.988018,100,1.777778,1.00:1.99,,0.28:0.45,0,0,1
赤砂の杖(スキル命中1),火魔女4(1),元素熟知+炎バフ+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),76299,3877,20332,1.511,2.026745,474,2.778895,0.72:1.43,,0.23:0.55,0,0,1
護摩,しめ縄4,HP%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),76279,5250,34578,1.816,2.36584,100,2.002778,0.63:2.17,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),しめ縄4,HP%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76276,4541,31467,1.77,2.520768,287,2.208852,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中1),しめ縄4,HP%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76276,4541,31467,1.77,2.520768,287,2.208852,0.87:1.74,,0.07:0.86,0,0,1
和璞鳶,ファントム4,元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76244,4497,24220,1.54,2.774728,287,2.208852,0.94:1.88,,0.31:0.38,0,0,1
和璞鳶,ファントム4,元素熟知+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76244,4497,24220,1.54,2.774728,287,2.208852,0.94:1.88,,0.00:1.00,0,0,1
赤砂の杖(スキル命中0),火魔女4(1),元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),76242,3891,24220,1.541,2.663488,287,2.658852,0.91:1.82,,0.34:0.32,0,0,1
赤砂の杖(スキル命中0),火魔女4(1),元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),76242,3891,24220,1.541,2.663488,287,2.658852,0.91:1.82,,0.03:0.94,0,0,1
匣中滅龍(R5),ファントム4,HP%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76231,4050,31467,1.78,2.382785,508,2.609364,0.83:1.66,,0.42:0.16,0,0,1
匣中滅龍(R5),ファントム4,HP%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76231,4050,31467,1.78,2.382785,508,2.609364,0.83:1.66,,0.11:0.78,0,0,1
赤砂の杖(スキル命中1),ファントム4,元素熟知+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),76230,3276,24220,1.556,2.607424,474,2.553895,0.90:1.79,,0.05:0.91,0,0,1
死闘の槍(R5、敵1のみ),ファントム4,HP%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76198,4319,31467,1.42,3.031,287,2.208852,1.00:2.03,,0.24:0.53,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76198,4285,20332,1.02,2.520768,474,2.553895,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76198,4285,20332,1.02,2.520768,474,2.553895,0.87:1.74,,0.07:0.86,0,0,1
赤砂の杖(スキル命中1),ファントム4,HP%+元素熟知+元素熟知,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),76130,3438,31467,1.39,2.607424,474,2.553895,0.90:1.79,,0.05:0.91,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),76106,3101,24220,1.74,2.520768,474,2.553895,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),76106,3101,24220,1.74,2.520768,474,2.553895,0.87:1.74,,0.07:0.86,0,0,1
護摩,ファントム4,HP%+元素熟知+攻撃%,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),76101,4287,34578,1.39,2.416245,287,2.208852,0.84:1.68,,0.43:0.14,0,0,1
護摩,しめ縄+ファントム,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),76086,4352,23442,1.436,2.334978,287,2.208852,0.82:1.63,,0.46:0.09,0,0,1
護摩,しめ縄+火魔女,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),76086,4352,23442,1.436,2.334978,287,2.208852,0.82:1.63,,0.46:0.09,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),76070,4387,24220,1.77,2.026745,661,2.836325,0.72:1.43,,0.23:0.55,0,0,1
護摩,しめ縄4,HP%+炎バフ+元素熟知,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),76052,4083,34578,1.786,1.97398,287,2.433852,0.63:1.55,,0.50:0.00,0,0,1
和璞鳶,しめ縄4,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),76049,4274,24220,1.936,2.286408,287,2.433852,0.80:1.60,,0.45:0.10,0,0,1
和璞鳶,しめ縄4,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),76049,4274,24220,1.936,2.286408,287,2.433852,0.80:1.60,,0.14:0.72,0,0,1
護摩,火魔女4(1),元素熟知+元素熟知+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),76032,4537,27330,1.075,2.468898,474,3.003896,0.86:1.71,,0.42:0.17,0,0,1
護摩,しめ縄4,元素熟知+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),76007,3820,27330,1.44,2.334978,474,2.553895,0.82:1.63,,0.46:0.09,0,0,1
護摩,火魔女4(1),HP%+炎バフ+会心率,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),76002,3955,34578,1.511,2.468898,100,2.227778,0.86:1.71,,0.42:0.17,0,0,1
護摩,ファントム4,元素熟知+元素熟知+攻撃%,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),76001,3703,27330,1.39,2.416245,474,2.553895,0.84:1.68,,0.43:0.14,0,0,1
護摩,火魔女4(1),HP%+元素熟知+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),75963,5121,34578,1.075,2.468898,287,2.658852,0.86:1.71,,0.42:0.17,0,0,1
護摩,ファントム4,HP%+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),75962,5454,34578,1.42,2.97288,100,1.777778,0.91:2.17,,0.50:0.00,0,0,1
護摩,ファントム4,元素熟知+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),75908,4025,27330,1.09,2.988018,287,2.208852,1.00:1.99,,0.28:0.45,0,0,1
護摩,しめ縄4,HP%+元素熟知+会心ダメージ,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),75903,4083,34578,1.32,2.36584,287,2.433852,0.63:2.17,,0.50:0.00,0,0,1
赤砂の杖(スキル命中0),火魔女4(1),元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),75900,3988,24220,1.495,2.520768,474,2.778895,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中0),火魔女4(1),元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),75900,3988,24220,1.495,2.520768,474,2.778895,0.87:1.74,,0.07:0.86,0,0,1
赤砂の杖(スキル命中0),ファントム4,元素熟知+炎バフ+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),75890,4193,24220,1.886,2.607424,287,2.208852,0.90:1.79,,0.05:0.91,0,0,1
護摩,ファントム4,元素熟知+元素熟知+会心率,フリーナ(フル)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),75881,3371,27330,1.42,3.074,474,2.778895,1.00:2.07,,0.24:0.53,0,0,1
護摩,火魔女4(1),元素熟知+炎バフ+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),75879,4224,23442,1.511,1.8503,474,2.778895,0.55:1.55,,0.50:0.00,0,0,1
赤砂の杖(スキル命中0),金メッキ4(同元素0),HP%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),75871,4123,27579,1.286,2.520768,330,2.294798,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中0),金メッキ4(同元素0),HP%+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),75871,4123,27579,1.286,2.520768,330,2.294798,0.87:1.74,,0.07:0.86,0,0,1
赤砂の杖(スキル命中0),しめ縄4,HP%+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),75811,4218,27579,1.32,2.520768,287,2.208852,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中0),しめ縄4,HP%+元素熟知+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),75811,4218,27579,1.32,2.520768,287,2.208852,0.87:1.74,,0.07:0.86,0,0,1
護摩,金メッキ4(同元素0),HP%+HP%+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),75807,4539,41825,1.24,2.334978,330,2.294798,0.82:1.63,,0.46:0.09,0,0,1
護摩,金メッキ4(同元素0),元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),75792,4537,27330,1.27,2.334978,704,2.89417,0.82:1.63,,0.46:0.09,0,0,1
護摩,しめ縄4,HP%+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),75789,4405,34578,1.44,2.334978,287,2.208852,0.82:1.63,,0.46:0.09,0,0,1
護摩,しめ縄4,攻撃%+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),75789,4998,27330,1.816,2.468898,100,2.002778,0.86:1.71,,0.42:0.17,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),元素熟知+炎バフ+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),75777,4061,20332,1.286,2.026745,704,2.89417,0.72:1.43,,0.23:0.55,0,0,1
赤砂の杖(スキル命中0),ファントム4,元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),75755,4193,24220,1.42,3.104,287,2.208852,1.00:2.10,,0.20:0.60,0,0,1
護摩,ファントム4,HP%+攻撃%+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),75743,4287,34578,1.39,2.988018,100,1.777778,1.00:1.99,,0.28:0.45,0,0,1
護摩,ファントム+火魔女,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),75720,4537,27330,1.57,2.334978,474,2.553895,0.82:1.63,,0.46:0.09,0,0,1
護摩,火魔女4(1),HP%+炎バフ+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),75649,4808,30690,1.511,1.8503,287,2.433852,0.55:1.55,,0.50:0.00,0,0,1
護摩,しめ縄+ファントム,元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),75625,4665,27330,1.886,2.334978,287,2.208852,0.82:1.63,,0.46:0.09,0,0,1
護摩,しめ縄+火魔女,元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),75625,4665,27330,1.886,2.334978,287,2.208852,0.82:1.63,,0.46:0.09,0,0,1
護摩,しめ縄4,HP%+炎バフ+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),75616,4083,34578,2.206,2.334978,100,1.777778,0.82:1.63,,0.46:0.09,0,0,1
赤砂の杖(スキル命中1),ファントム+金メッキ,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),75614,4035,24220,1.886,2.520768,367,2.365403,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中1),ファントム+金メッキ,元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),75614,4035,24220,1.886,2.520768,367,2.365403,0.87:1.74,,0.07:0.86,0,0,1
赤砂の杖(スキル命中1),火魔女+金メッキ,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),75614,4035,24220,1.886,2.520768,367,2.365403,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中1),火魔女+金メッキ,元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),75614,4035,24220,1.886,2.520768,367,2.365403,0.87:1.74,,0.07:0.86,0,0,1
護摩,しめ縄4,HP%+炎バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),75608,5250,34578,2.236,1.8503,287,2.208852,0.55:1.55,,0.50:0.00,0,0,1
護摩,金メッキ4(同元素0),元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),75607,4545,23442,0.986,2.334978,517,2.623718,0.82:1.63,,0.46:0.09,0,0,1
護摩,しめ縄4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),75595,3499,27330,2.206,2.1924,287,2.208852,0.55:2.17,,0.50:0.00,0,0,1
死闘の槍(R5、敵2以上),ファントム4,元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),75587,3775,24220,1.886,2.884,287,2.208852,1.00:1.88,,0.00:1.00,0,0,1
護摩,金メッキ4(同元素0),HP%+HP%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),75570,5705,41825,1.27,2.334978,330,2.294798,0.82:1.63,,0.46:0.09,0,0,1
和璞鳶,しめ縄4,元素熟知+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),75542,4031,20332,1.44,2.161288,474,2.553895,0.76:1.52,,0.49:0.02,0,0,1
和璞鳶,しめ縄4,元素熟知+元素熟知+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),75542,4031,20332,1.44,2.161288,474,2.553895,0.76:1.52,,0.18:0.64,0,0,1
護摩,ファントム4,元素熟知+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),75524,4025,27330,1.09,2.97288,287,2.208852,0.91:2.17,,0.50:0.00,0,0,1
